lengthscale l2regularizer rmse_mean rmse_std
0.45 0.925 1.1091392 0.4536526
0.45 0.95 1.1881945 0.49688706
0.45 0.975 1.2527196 0.48717198
0.45 1.0 1.1487186 0.5704265
0.475 0.025 1.1429927 0.49195856
0.475 0.05 1.1099792 0.546089
0.475 0.075 1.0830629 0.5476535
0.475 0.1 1.2907832 0.5651699
0.475 0.125 1.0205181 0.51084226
0.475 0.15 1.1199925 0.54842234
0.475 0.175 1.2052517 0.5161602
0.475 0.2 1.1745703 0.40807155
0.475 0.225 1.1576679 0.6226495
0.475 0.25 1.1508857 0.49843058
0.475 0.275 1.1369126 0.6209585
0.475 0.3 1.1086348 0.46127054
0.475 0.325 1.182029 0.4482207
0.475 0.35 1.2013867 0.6410162
0.475 0.375 1.1628743 0.6841789
0.475 0.4 1.1678196 0.5984032
0.475 0.425 1.144137 0.596866
0.475 0.45 1.1938925 0.5105295
