lengthscale l2regularizer rmse_mean rmse_std
0.425 0.725 1.103505 0.481280
0.425 0.750 1.119191 0.495369
0.425 0.775 1.127711 0.503726
0.425 0.800 1.152925 0.517080
0.425 0.825 1.111490 0.486973
0.425 0.850 1.092389 0.472030
0.425 0.875 1.134442 0.484772
0.425 0.900 1.161367 0.520808
0.425 0.925 1.156241 0.480437
0.425 0.950 1.133305 0.471505
0.425 0.975 1.175656 0.508604
0.425 1.000 1.129995 0.501786
0.450 0.025 1.133726 0.555212
0.450 0.050 1.180840 0.685178
0.450 0.075 1.137393 0.438306
0.450 0.100 1.098271 0.455109
0.450 0.125 1.154129 0.567821
0.450 0.150 1.167201 0.457400
0.450 0.175 1.090450 0.567864
0.450 0.200 1.124041 0.462976
0.450 0.225 1.164063 0.491134
0.450 0.250 1.113645 0.509698
0.450 0.275 1.119328 0.522038
0.450 0.300 1.131983 0.549226
0.450 0.325 1.079219 0.469807
0.450 0.350 1.160431 0.551639
0.450 0.375 1.155148 0.547949
0.450 0.400 1.154455 0.459703
0.450 0.425 1.132665 0.473442
0.450 0.450 1.120416 0.478198
0.450 0.475 1.097846 0.473101
0.450 0.500 1.117240 0.441222
0.450 0.525 1.125472 0.470130
0.450 0.550 1.158581 0.526548
0.450 0.575 1.105414 0.527450
0.450 0.600 1.175835 0.549973
0.450 0.625 1.159851 0.507973
0.450 0.650 1.167217 0.503520
0.450 0.675 1.113476 0.518428
0.450 0.700 1.139835 0.516549
0.450 0.725 1.134232 0.482543
0.450 0.750 1.103784 0.515538
0.450 0.775 1.149494 0.485381
0.450 0.800 1.203755 0.507387
0.450 0.825 1.092321 0.513427
0.450 0.850 1.110271 0.479585
0.450 0.875 1.136838 0.493542
0.450 0.900 1.097732 0.486204
0.450 0.925 1.115799 0.519923
0.450 0.950 1.114854 0.494769
0.450 0.975 1.107725 0.465955
0.450 1.000 1.106524 0.498683
0.475 0.025 1.166449 0.538041
0.475 0.050 1.091403 0.477848
0.475 0.075 1.138992 0.527824
0.475 0.100 1.064113 0.426776
0.475 0.125 1.077049 0.443037
0.475 0.150 1.133685 0.543187
0.475 0.175 1.148815 0.562376
0.475 0.200 1.106469 0.444108
0.475 0.225 1.222039 0.536381
0.475 0.250 1.117947 0.477301
0.475 0.275 1.170611 0.575597
0.475 0.300 1.139616 0.497355
0.475 0.325 1.184724 0.547101
0.475 0.350 1.121579 0.548317
0.475 0.375 1.120969 0.513806
0.475 0.400 1.132795 0.481089
0.475 0.425 1.135437 0.493560
0.475 0.450 1.132957 0.506317
0.475 0.475 1.156551 0.471206
0.475 0.500 1.129249 0.497716
0.475 0.525 1.136807 0.496040
0.475 0.550 1.134620 0.515301
0.475 0.575 1.125742 0.458467
0.475 0.600 1.109935 0.445584
0.475 0.625 1.172988 0.566159
0.475 0.650 1.139515 0.508292
0.475 0.675 1.150595 0.546069
0.475 0.700 1.165671 0.561914
0.475 0.725 1.127112 0.520197
0.475 0.750 1.156443 0.520377
0.475 0.775 1.106051 0.461674
0.475 0.800 1.150887 0.544149
0.475 0.825 1.155675 0.540033
0.475 0.850 1.157643 0.471301
0.475 0.875 1.114350 0.511279
0.475 0.900 1.110476 0.489786
0.475 0.925 1.146682 0.487032
0.475 0.950 1.099431 0.503108
0.475 0.975 1.140984 0.514277
0.475 1.000 1.128056 0.496222
0.500 0.025 1.190209 0.703118
0.500 0.050 1.151051 0.563142
0.500 0.075 1.146638 0.533035
0.500 0.100 1.139715 0.509209
0.500 0.125 1.150692 0.565140
0.500 0.150 1.121083 0.520703
0.500 0.175 1.105670 0.404908
0.500 0.200 1.155730 0.487546
0.500 0.225 1.231939 0.567161
0.500 0.250 1.150582 0.571943
0.500 0.275 1.139736 0.481713
0.500 0.300 1.139913 0.504570
0.500 0.325 1.153988 0.444082
0.500 0.350 1.092935 0.485728
0.500 0.375 1.155672 0.611773
0.500 0.400 1.123459 0.533722
0.500 0.425 1.083752 0.442762
0.500 0.450 1.185682 0.579014
0.500 0.475 1.090427 0.427368
0.500 0.500 1.087956 0.489351
0.500 0.525 1.133591 0.522597
0.500 0.550 1.111173 0.535217
0.500 0.575 1.133797 0.520514
0.500 0.600 1.191500 0.567460
0.500 0.625 1.138003 0.494562
0.500 0.650 1.163413 0.540062
0.500 0.675 1.153970 0.532790
0.500 0.700 1.152712 0.507316
0.500 0.725 1.148024 0.526782
0.500 0.750 1.148789 0.526413
0.500 0.775 1.139183 0.516208
0.500 0.800 1.107979 0.483229
0.500 0.825 1.145695 0.493267
0.500 0.850 1.130890 0.510909
0.500 0.875 1.153697 0.524159
0.500 0.900 1.143128 0.524334
0.500 0.925 1.135142 0.471323
