"method","p","l","int_effect","disType","dim_in","d"
"rbf",1,2,0,0,10,11
"rbf",1,1,0,0,10,11
"rbf",1,0.666666666666667,0,0,10,11
"rbf",1,2,0.1,0,10,11
"rbf",1,1,0.1,0,10,11
"rbf",1,0.666666666666667,0.1,0,10,11
"rbf",1,2,0.2,0,10,11
"rbf",1,1,0.2,0,10,11
"rbf",1,0.666666666666667,0.2,0,10,11
"rbf",1,2,0.3,0,10,11
"rbf",1,1,0.3,0,10,11
"rbf",1,0.666666666666667,0.3,0,10,11
"rbf",1,2,0.4,0,10,11
"rbf",1,1,0.4,0,10,11
"rbf",1,0.666666666666667,0.4,0,10,11
"rbf",1,2,0.5,0,10,11
"rbf",1,1,0.5,0,10,11
"rbf",1,0.666666666666667,0.5,0,10,11
"rbf",1,2,0.6,0,10,11
"rbf",1,1,0.6,0,10,11
"rbf",1,0.666666666666667,0.6,0,10,11
"rbf",1,2,0.7,0,10,11
"rbf",1,1,0.7,0,10,11
"rbf",1,0.666666666666667,0.7,0,10,11
"rbf",1,2,0.8,0,10,11
"rbf",1,1,0.8,0,10,11
"rbf",1,0.666666666666667,0.8,0,10,11
"rbf",1,2,0.9,0,10,11
"rbf",1,1,0.9,0,10,11
"rbf",1,0.666666666666667,0.9,0,10,11
"rbf",1,2,1,0,10,11
"rbf",1,1,1,0,10,11
"rbf",1,0.666666666666667,1,0,10,11
"rbf",1,2,0,0,10,12
"rbf",1,1,0,0,10,12
"rbf",1,0.666666666666667,0,0,10,12
"rbf",1,2,0.1,0,10,12
"rbf",1,1,0.1,0,10,12
"rbf",1,0.666666666666667,0.1,0,10,12
"rbf",1,2,0.2,0,10,12
"rbf",1,1,0.2,0,10,12
"rbf",1,0.666666666666667,0.2,0,10,12
"rbf",1,2,0.3,0,10,12
"rbf",1,1,0.3,0,10,12
"rbf",1,0.666666666666667,0.3,0,10,12
"rbf",1,2,0.4,0,10,12
"rbf",1,1,0.4,0,10,12
"rbf",1,0.666666666666667,0.4,0,10,12
"rbf",1,2,0.5,0,10,12
"rbf",1,1,0.5,0,10,12
"rbf",1,0.666666666666667,0.5,0,10,12
"rbf",1,2,0.6,0,10,12
"rbf",1,1,0.6,0,10,12
"rbf",1,0.666666666666667,0.6,0,10,12
"rbf",1,2,0.7,0,10,12
"rbf",1,1,0.7,0,10,12
"rbf",1,0.666666666666667,0.7,0,10,12
"rbf",1,2,0.8,0,10,12
"rbf",1,1,0.8,0,10,12
"rbf",1,0.666666666666667,0.8,0,10,12
"rbf",1,2,0.9,0,10,12
"rbf",1,1,0.9,0,10,12
"rbf",1,0.666666666666667,0.9,0,10,12
"rbf",1,2,1,0,10,12
"rbf",1,1,1,0,10,12
"rbf",1,0.666666666666667,1,0,10,12
"matern",1,2,0,1,3,1
"matern",2,2,0,1,3,1
"matern",1,1,0,1,3,1
"matern",2,1,0,1,3,1
"matern",1,0.666666666666667,0,1,3,1
"matern",2,0.666666666666667,0,1,3,1
"matern",1,2,0.1,1,3,1
"matern",2,2,0.1,1,3,1
"matern",1,1,0.1,1,3,1
"matern",2,1,0.1,1,3,1
"matern",1,0.666666666666667,0.1,1,3,1
"matern",2,0.666666666666667,0.1,1,3,1
"matern",1,2,0.2,1,3,1
"matern",2,2,0.2,1,3,1
"matern",1,1,0.2,1,3,1
"matern",2,1,0.2,1,3,1
"matern",1,0.666666666666667,0.2,1,3,1
"matern",2,0.666666666666667,0.2,1,3,1
"matern",1,2,0.3,1,3,1
"matern",2,2,0.3,1,3,1
"matern",1,1,0.3,1,3,1
"matern",2,1,0.3,1,3,1
"matern",1,0.666666666666667,0.3,1,3,1
"matern",2,0.666666666666667,0.3,1,3,1
"matern",1,2,0.4,1,3,1
"matern",2,2,0.4,1,3,1
"matern",1,1,0.4,1,3,1
"matern",2,1,0.4,1,3,1
"matern",1,0.666666666666667,0.4,1,3,1
"matern",2,0.666666666666667,0.4,1,3,1
"matern",1,2,0.5,1,3,1
"matern",2,2,0.5,1,3,1
"matern",1,1,0.5,1,3,1
"matern",2,1,0.5,1,3,1
"matern",1,0.666666666666667,0.5,1,3,1
"matern",2,0.666666666666667,0.5,1,3,1
"matern",1,2,0.6,1,3,1
"matern",2,2,0.6,1,3,1
"matern",1,1,0.6,1,3,1
"matern",2,1,0.6,1,3,1
"matern",1,0.666666666666667,0.6,1,3,1
"matern",2,0.666666666666667,0.6,1,3,1
"matern",1,2,0.7,1,3,1
"matern",2,2,0.7,1,3,1
"matern",1,1,0.7,1,3,1
"matern",2,1,0.7,1,3,1
"matern",1,0.666666666666667,0.7,1,3,1
"matern",2,0.666666666666667,0.7,1,3,1
"matern",1,2,0.8,1,3,1
"matern",2,2,0.8,1,3,1
"matern",1,1,0.8,1,3,1
"matern",2,1,0.8,1,3,1
"matern",1,0.666666666666667,0.8,1,3,1
"matern",2,0.666666666666667,0.8,1,3,1
"matern",1,2,0.9,1,3,1
"matern",2,2,0.9,1,3,1
"matern",1,1,0.9,1,3,1
"matern",2,1,0.9,1,3,1
"matern",1,0.666666666666667,0.9,1,3,1
"matern",2,0.666666666666667,0.9,1,3,1
"matern",1,2,1,1,3,1
"matern",2,2,1,1,3,1
"matern",1,1,1,1,3,1
"matern",2,1,1,1,3,1
"matern",1,0.666666666666667,1,1,3,1
"matern",2,0.666666666666667,1,1,3,1
"matern",1,2,0,1,3,2
"matern",2,2,0,1,3,2
"matern",1,1,0,1,3,2
"matern",2,1,0,1,3,2
"matern",1,0.666666666666667,0,1,3,2
"matern",2,0.666666666666667,0,1,3,2
"matern",1,2,0.1,1,3,2
"matern",2,2,0.1,1,3,2
"matern",1,1,0.1,1,3,2
"matern",2,1,0.1,1,3,2
"matern",1,0.666666666666667,0.1,1,3,2
"matern",2,0.666666666666667,0.1,1,3,2
"matern",1,2,0.2,1,3,2
"matern",2,2,0.2,1,3,2
"matern",1,1,0.2,1,3,2
"matern",2,1,0.2,1,3,2
"matern",1,0.666666666666667,0.2,1,3,2
"matern",2,0.666666666666667,0.2,1,3,2
"matern",1,2,0.3,1,3,2
"matern",2,2,0.3,1,3,2
"matern",1,1,0.3,1,3,2
"matern",2,1,0.3,1,3,2
"matern",1,0.666666666666667,0.3,1,3,2
"matern",2,0.666666666666667,0.3,1,3,2
"matern",1,2,0.4,1,3,2
"matern",2,2,0.4,1,3,2
"matern",1,1,0.4,1,3,2
"matern",2,1,0.4,1,3,2
"matern",1,0.666666666666667,0.4,1,3,2
"matern",2,0.666666666666667,0.4,1,3,2
"matern",1,2,0.5,1,3,2
"matern",2,2,0.5,1,3,2
"matern",1,1,0.5,1,3,2
"matern",2,1,0.5,1,3,2
"matern",1,0.666666666666667,0.5,1,3,2
"matern",2,0.666666666666667,0.5,1,3,2
"matern",1,2,0.6,1,3,2
"matern",2,2,0.6,1,3,2
"matern",1,1,0.6,1,3,2
"matern",2,1,0.6,1,3,2
"matern",1,0.666666666666667,0.6,1,3,2
"matern",2,0.666666666666667,0.6,1,3,2
"matern",1,2,0.7,1,3,2
"matern",2,2,0.7,1,3,2
"matern",1,1,0.7,1,3,2
"matern",2,1,0.7,1,3,2
"matern",1,0.666666666666667,0.7,1,3,2
"matern",2,0.666666666666667,0.7,1,3,2
"matern",1,2,0.8,1,3,2
"matern",2,2,0.8,1,3,2
"matern",1,1,0.8,1,3,2
"matern",2,1,0.8,1,3,2
"matern",1,0.666666666666667,0.8,1,3,2
"matern",2,0.666666666666667,0.8,1,3,2
"matern",1,2,0.9,1,3,2
"matern",2,2,0.9,1,3,2
"matern",1,1,0.9,1,3,2
"matern",2,1,0.9,1,3,2
"matern",1,0.666666666666667,0.9,1,3,2
"matern",2,0.666666666666667,0.9,1,3,2
"matern",1,2,1,1,3,2
"matern",2,2,1,1,3,2
"matern",1,1,1,1,3,2
"matern",2,1,1,1,3,2
"matern",1,0.666666666666667,1,1,3,2
"matern",2,0.666666666666667,1,1,3,2
"matern",1,2,0,1,3,3
"matern",2,2,0,1,3,3
"matern",1,1,0,1,3,3
"matern",2,1,0,1,3,3
"matern",1,0.666666666666667,0,1,3,3
"matern",2,0.666666666666667,0,1,3,3
"matern",1,2,0.1,1,3,3
"matern",2,2,0.1,1,3,3
"matern",1,1,0.1,1,3,3
"matern",2,1,0.1,1,3,3
"matern",1,0.666666666666667,0.1,1,3,3
"matern",2,0.666666666666667,0.1,1,3,3
"matern",1,2,0.2,1,3,3
"matern",2,2,0.2,1,3,3
"matern",1,1,0.2,1,3,3
"matern",2,1,0.2,1,3,3
"matern",1,0.666666666666667,0.2,1,3,3
"matern",2,0.666666666666667,0.2,1,3,3
"matern",1,2,0.3,1,3,3
"matern",2,2,0.3,1,3,3
"matern",1,1,0.3,1,3,3
"matern",2,1,0.3,1,3,3
"matern",1,0.666666666666667,0.3,1,3,3
"matern",2,0.666666666666667,0.3,1,3,3
"matern",1,2,0.4,1,3,3
"matern",2,2,0.4,1,3,3
"matern",1,1,0.4,1,3,3
"matern",2,1,0.4,1,3,3
"matern",1,0.666666666666667,0.4,1,3,3
"matern",2,0.666666666666667,0.4,1,3,3
"matern",1,2,0.5,1,3,3
"matern",2,2,0.5,1,3,3
"matern",1,1,0.5,1,3,3
"matern",2,1,0.5,1,3,3
"matern",1,0.666666666666667,0.5,1,3,3
"matern",2,0.666666666666667,0.5,1,3,3
"matern",1,2,0.6,1,3,3
"matern",2,2,0.6,1,3,3
"matern",1,1,0.6,1,3,3
"matern",2,1,0.6,1,3,3
"matern",1,0.666666666666667,0.6,1,3,3
"matern",2,0.666666666666667,0.6,1,3,3
"matern",1,2,0.7,1,3,3
"matern",2,2,0.7,1,3,3
"matern",1,1,0.7,1,3,3
"matern",2,1,0.7,1,3,3
"matern",1,0.666666666666667,0.7,1,3,3
"matern",2,0.666666666666667,0.7,1,3,3
"matern",1,2,0.8,1,3,3
"matern",2,2,0.8,1,3,3
"matern",1,1,0.8,1,3,3
"matern",2,1,0.8,1,3,3
"matern",1,0.666666666666667,0.8,1,3,3
"matern",2,0.666666666666667,0.8,1,3,3
"matern",1,2,0.9,1,3,3
"matern",2,2,0.9,1,3,3
"matern",1,1,0.9,1,3,3
"matern",2,1,0.9,1,3,3
"matern",1,0.666666666666667,0.9,1,3,3
"matern",2,0.666666666666667,0.9,1,3,3
"matern",1,2,1,1,3,3
"matern",2,2,1,1,3,3
"matern",1,1,1,1,3,3
"matern",2,1,1,1,3,3
"matern",1,0.666666666666667,1,1,3,3
"matern",2,0.666666666666667,1,1,3,3
"matern",1,2,0,1,3,4
"matern",2,2,0,1,3,4
"matern",1,1,0,1,3,4
"matern",2,1,0,1,3,4
"matern",1,0.666666666666667,0,1,3,4
"matern",2,0.666666666666667,0,1,3,4
"matern",1,2,0.1,1,3,4
"matern",2,2,0.1,1,3,4
"matern",1,1,0.1,1,3,4
"matern",2,1,0.1,1,3,4
"matern",1,0.666666666666667,0.1,1,3,4
"matern",2,0.666666666666667,0.1,1,3,4
"matern",1,2,0.2,1,3,4
"matern",2,2,0.2,1,3,4
"matern",1,1,0.2,1,3,4
"matern",2,1,0.2,1,3,4
"matern",1,0.666666666666667,0.2,1,3,4
"matern",2,0.666666666666667,0.2,1,3,4
"matern",1,2,0.3,1,3,4
"matern",2,2,0.3,1,3,4
"matern",1,1,0.3,1,3,4
"matern",2,1,0.3,1,3,4
"matern",1,0.666666666666667,0.3,1,3,4
"matern",2,0.666666666666667,0.3,1,3,4
"matern",1,2,0.4,1,3,4
"matern",2,2,0.4,1,3,4
"matern",1,1,0.4,1,3,4
"matern",2,1,0.4,1,3,4
"matern",1,0.666666666666667,0.4,1,3,4
"matern",2,0.666666666666667,0.4,1,3,4
"matern",1,2,0.5,1,3,4
"matern",2,2,0.5,1,3,4
"matern",1,1,0.5,1,3,4
"matern",2,1,0.5,1,3,4
"matern",1,0.666666666666667,0.5,1,3,4
"matern",2,0.666666666666667,0.5,1,3,4
"matern",1,2,0.6,1,3,4
"matern",2,2,0.6,1,3,4
"matern",1,1,0.6,1,3,4
"matern",2,1,0.6,1,3,4
"matern",1,0.666666666666667,0.6,1,3,4
"matern",2,0.666666666666667,0.6,1,3,4
"matern",1,2,0.7,1,3,4
"matern",2,2,0.7,1,3,4
"matern",1,1,0.7,1,3,4
"matern",2,1,0.7,1,3,4
"matern",1,0.666666666666667,0.7,1,3,4
"matern",2,0.666666666666667,0.7,1,3,4
"matern",1,2,0.8,1,3,4
"matern",2,2,0.8,1,3,4
"matern",1,1,0.8,1,3,4
"matern",2,1,0.8,1,3,4
"matern",1,0.666666666666667,0.8,1,3,4
"matern",2,0.666666666666667,0.8,1,3,4
"matern",1,2,0.9,1,3,4
"matern",2,2,0.9,1,3,4
"matern",1,1,0.9,1,3,4
"matern",2,1,0.9,1,3,4
"matern",1,0.666666666666667,0.9,1,3,4
"matern",2,0.666666666666667,0.9,1,3,4
"matern",1,2,1,1,3,4
"matern",2,2,1,1,3,4
"matern",1,1,1,1,3,4
"matern",2,1,1,1,3,4
"matern",1,0.666666666666667,1,1,3,4
"matern",2,0.666666666666667,1,1,3,4
"matern",1,2,0,1,3,5
"matern",2,2,0,1,3,5
"matern",1,1,0,1,3,5
"matern",2,1,0,1,3,5
"matern",1,0.666666666666667,0,1,3,5
"matern",2,0.666666666666667,0,1,3,5
"matern",1,2,0.1,1,3,5
"matern",2,2,0.1,1,3,5
"matern",1,1,0.1,1,3,5
"matern",2,1,0.1,1,3,5
"matern",1,0.666666666666667,0.1,1,3,5
"matern",2,0.666666666666667,0.1,1,3,5
"matern",1,2,0.2,1,3,5
"matern",2,2,0.2,1,3,5
"matern",1,1,0.2,1,3,5
"matern",2,1,0.2,1,3,5
"matern",1,0.666666666666667,0.2,1,3,5
"matern",2,0.666666666666667,0.2,1,3,5
"matern",1,2,0.3,1,3,5
"matern",2,2,0.3,1,3,5
"matern",1,1,0.3,1,3,5
"matern",2,1,0.3,1,3,5
"matern",1,0.666666666666667,0.3,1,3,5
"matern",2,0.666666666666667,0.3,1,3,5
"matern",1,2,0.4,1,3,5
"matern",2,2,0.4,1,3,5
"matern",1,1,0.4,1,3,5
"matern",2,1,0.4,1,3,5
"matern",1,0.666666666666667,0.4,1,3,5
"matern",2,0.666666666666667,0.4,1,3,5
"matern",1,2,0.5,1,3,5
"matern",2,2,0.5,1,3,5
"matern",1,1,0.5,1,3,5
"matern",2,1,0.5,1,3,5
"matern",1,0.666666666666667,0.5,1,3,5
"matern",2,0.666666666666667,0.5,1,3,5
"matern",1,2,0.6,1,3,5
"matern",2,2,0.6,1,3,5
"matern",1,1,0.6,1,3,5
"matern",2,1,0.6,1,3,5
"matern",1,0.666666666666667,0.6,1,3,5
"matern",2,0.666666666666667,0.6,1,3,5
"matern",1,2,0.7,1,3,5
"matern",2,2,0.7,1,3,5
"matern",1,1,0.7,1,3,5
"matern",2,1,0.7,1,3,5
"matern",1,0.666666666666667,0.7,1,3,5
"matern",2,0.666666666666667,0.7,1,3,5
"matern",1,2,0.8,1,3,5
"matern",2,2,0.8,1,3,5
"matern",1,1,0.8,1,3,5
"matern",2,1,0.8,1,3,5
"matern",1,0.666666666666667,0.8,1,3,5
"matern",2,0.666666666666667,0.8,1,3,5
"matern",1,2,0.9,1,3,5
"matern",2,2,0.9,1,3,5
"matern",1,1,0.9,1,3,5
"matern",2,1,0.9,1,3,5
"matern",1,0.666666666666667,0.9,1,3,5
"matern",2,0.666666666666667,0.9,1,3,5
"matern",1,2,1,1,3,5
"matern",2,2,1,1,3,5
"matern",1,1,1,1,3,5
"matern",2,1,1,1,3,5
"matern",1,0.666666666666667,1,1,3,5
"matern",2,0.666666666666667,1,1,3,5
"matern",1,2,0,1,3,6
"matern",2,2,0,1,3,6
"matern",1,1,0,1,3,6
"matern",2,1,0,1,3,6
"matern",1,0.666666666666667,0,1,3,6
"matern",2,0.666666666666667,0,1,3,6
"matern",1,2,0.1,1,3,6
"matern",2,2,0.1,1,3,6
"matern",1,1,0.1,1,3,6
"matern",2,1,0.1,1,3,6
"matern",1,0.666666666666667,0.1,1,3,6
"matern",2,0.666666666666667,0.1,1,3,6
"matern",1,2,0.2,1,3,6
"matern",2,2,0.2,1,3,6
"matern",1,1,0.2,1,3,6
"matern",2,1,0.2,1,3,6
"matern",1,0.666666666666667,0.2,1,3,6
"matern",2,0.666666666666667,0.2,1,3,6
"matern",1,2,0.3,1,3,6
"matern",2,2,0.3,1,3,6
"matern",1,1,0.3,1,3,6
"matern",2,1,0.3,1,3,6
"matern",1,0.666666666666667,0.3,1,3,6
"matern",2,0.666666666666667,0.3,1,3,6
"matern",1,2,0.4,1,3,6
"matern",2,2,0.4,1,3,6
"matern",1,1,0.4,1,3,6
"matern",2,1,0.4,1,3,6
"matern",1,0.666666666666667,0.4,1,3,6
"matern",2,0.666666666666667,0.4,1,3,6
"matern",1,2,0.5,1,3,6
"matern",2,2,0.5,1,3,6
"matern",1,1,0.5,1,3,6
"matern",2,1,0.5,1,3,6
"matern",1,0.666666666666667,0.5,1,3,6
"matern",2,0.666666666666667,0.5,1,3,6
"matern",1,2,0.6,1,3,6
"matern",2,2,0.6,1,3,6
"matern",1,1,0.6,1,3,6
"matern",2,1,0.6,1,3,6
"matern",1,0.666666666666667,0.6,1,3,6
"matern",2,0.666666666666667,0.6,1,3,6
"matern",1,2,0.7,1,3,6
"matern",2,2,0.7,1,3,6
"matern",1,1,0.7,1,3,6
"matern",2,1,0.7,1,3,6
"matern",1,0.666666666666667,0.7,1,3,6
"matern",2,0.666666666666667,0.7,1,3,6
"matern",1,2,0.8,1,3,6
"matern",2,2,0.8,1,3,6
"matern",1,1,0.8,1,3,6
"matern",2,1,0.8,1,3,6
"matern",1,0.666666666666667,0.8,1,3,6
"matern",2,0.666666666666667,0.8,1,3,6
"matern",1,2,0.9,1,3,6
"matern",2,2,0.9,1,3,6
"matern",1,1,0.9,1,3,6
"matern",2,1,0.9,1,3,6
"matern",1,0.666666666666667,0.9,1,3,6
"matern",2,0.666666666666667,0.9,1,3,6
"matern",1,2,1,1,3,6
"matern",2,2,1,1,3,6
"matern",1,1,1,1,3,6
"matern",2,1,1,1,3,6
"matern",1,0.666666666666667,1,1,3,6
"matern",2,0.666666666666667,1,1,3,6
"matern",1,2,0,1,3,7
"matern",2,2,0,1,3,7
"matern",1,1,0,1,3,7
"matern",2,1,0,1,3,7
"matern",1,0.666666666666667,0,1,3,7
"matern",2,0.666666666666667,0,1,3,7
"matern",1,2,0.1,1,3,7
"matern",2,2,0.1,1,3,7
"matern",1,1,0.1,1,3,7
"matern",2,1,0.1,1,3,7
"matern",1,0.666666666666667,0.1,1,3,7
"matern",2,0.666666666666667,0.1,1,3,7
"matern",1,2,0.2,1,3,7
"matern",2,2,0.2,1,3,7
"matern",1,1,0.2,1,3,7
"matern",2,1,0.2,1,3,7
"matern",1,0.666666666666667,0.2,1,3,7
"matern",2,0.666666666666667,0.2,1,3,7
"matern",1,2,0.3,1,3,7
"matern",2,2,0.3,1,3,7
"matern",1,1,0.3,1,3,7
"matern",2,1,0.3,1,3,7
"matern",1,0.666666666666667,0.3,1,3,7
"matern",2,0.666666666666667,0.3,1,3,7
"matern",1,2,0.4,1,3,7
"matern",2,2,0.4,1,3,7
"matern",1,1,0.4,1,3,7
"matern",2,1,0.4,1,3,7
"matern",1,0.666666666666667,0.4,1,3,7
"matern",2,0.666666666666667,0.4,1,3,7
"matern",1,2,0.5,1,3,7
"matern",2,2,0.5,1,3,7
"matern",1,1,0.5,1,3,7
"matern",2,1,0.5,1,3,7
"matern",1,0.666666666666667,0.5,1,3,7
"matern",2,0.666666666666667,0.5,1,3,7
"matern",1,2,0.6,1,3,7
"matern",2,2,0.6,1,3,7
"matern",1,1,0.6,1,3,7
"matern",2,1,0.6,1,3,7
"matern",1,0.666666666666667,0.6,1,3,7
"matern",2,0.666666666666667,0.6,1,3,7
"matern",1,2,0.7,1,3,7
"matern",2,2,0.7,1,3,7
"matern",1,1,0.7,1,3,7
"matern",2,1,0.7,1,3,7
"matern",1,0.666666666666667,0.7,1,3,7
"matern",2,0.666666666666667,0.7,1,3,7
"matern",1,2,0.8,1,3,7
"matern",2,2,0.8,1,3,7
"matern",1,1,0.8,1,3,7
"matern",2,1,0.8,1,3,7
"matern",1,0.666666666666667,0.8,1,3,7
"matern",2,0.666666666666667,0.8,1,3,7
"matern",1,2,0.9,1,3,7
"matern",2,2,0.9,1,3,7
"matern",1,1,0.9,1,3,7
"matern",2,1,0.9,1,3,7
"matern",1,0.666666666666667,0.9,1,3,7
"matern",2,0.666666666666667,0.9,1,3,7
"matern",1,2,1,1,3,7
"matern",2,2,1,1,3,7
"matern",1,1,1,1,3,7
"matern",2,1,1,1,3,7
"matern",1,0.666666666666667,1,1,3,7
"matern",2,0.666666666666667,1,1,3,7
"matern",1,2,0,1,3,8
"matern",2,2,0,1,3,8
"matern",1,1,0,1,3,8
"matern",2,1,0,1,3,8
"matern",1,0.666666666666667,0,1,3,8
"matern",2,0.666666666666667,0,1,3,8
"matern",1,2,0.1,1,3,8
"matern",2,2,0.1,1,3,8
"matern",1,1,0.1,1,3,8
"matern",2,1,0.1,1,3,8
"matern",1,0.666666666666667,0.1,1,3,8
"matern",2,0.666666666666667,0.1,1,3,8
"matern",1,2,0.2,1,3,8
"matern",2,2,0.2,1,3,8
"matern",1,1,0.2,1,3,8
"matern",2,1,0.2,1,3,8
"matern",1,0.666666666666667,0.2,1,3,8
"matern",2,0.666666666666667,0.2,1,3,8
"matern",1,2,0.3,1,3,8
"matern",2,2,0.3,1,3,8
"matern",1,1,0.3,1,3,8
"matern",2,1,0.3,1,3,8
"matern",1,0.666666666666667,0.3,1,3,8
"matern",2,0.666666666666667,0.3,1,3,8
"matern",1,2,0.4,1,3,8
"matern",2,2,0.4,1,3,8
"matern",1,1,0.4,1,3,8
"matern",2,1,0.4,1,3,8
"matern",1,0.666666666666667,0.4,1,3,8
"matern",2,0.666666666666667,0.4,1,3,8
"matern",1,2,0.5,1,3,8
"matern",2,2,0.5,1,3,8
"matern",1,1,0.5,1,3,8
"matern",2,1,0.5,1,3,8
"matern",1,0.666666666666667,0.5,1,3,8
"matern",2,0.666666666666667,0.5,1,3,8
"matern",1,2,0.6,1,3,8
"matern",2,2,0.6,1,3,8
"matern",1,1,0.6,1,3,8
"matern",2,1,0.6,1,3,8
"matern",1,0.666666666666667,0.6,1,3,8
"matern",2,0.666666666666667,0.6,1,3,8
"matern",1,2,0.7,1,3,8
"matern",2,2,0.7,1,3,8
"matern",1,1,0.7,1,3,8
"matern",2,1,0.7,1,3,8
"matern",1,0.666666666666667,0.7,1,3,8
"matern",2,0.666666666666667,0.7,1,3,8
"matern",1,2,0.8,1,3,8
"matern",2,2,0.8,1,3,8
"matern",1,1,0.8,1,3,8
"matern",2,1,0.8,1,3,8
"matern",1,0.666666666666667,0.8,1,3,8
"matern",2,0.666666666666667,0.8,1,3,8
"matern",1,2,0.9,1,3,8
"matern",2,2,0.9,1,3,8
"matern",1,1,0.9,1,3,8
"matern",2,1,0.9,1,3,8
"matern",1,0.666666666666667,0.9,1,3,8
"matern",2,0.666666666666667,0.9,1,3,8
"matern",1,2,1,1,3,8
"matern",2,2,1,1,3,8
"matern",1,1,1,1,3,8
"matern",2,1,1,1,3,8
"matern",1,0.666666666666667,1,1,3,8
"matern",2,0.666666666666667,1,1,3,8
"matern",1,2,0,1,3,9
"matern",2,2,0,1,3,9
"matern",1,1,0,1,3,9
"matern",2,1,0,1,3,9
"matern",1,0.666666666666667,0,1,3,9
"matern",2,0.666666666666667,0,1,3,9
"matern",1,2,0.1,1,3,9
"matern",2,2,0.1,1,3,9
"matern",1,1,0.1,1,3,9
"matern",2,1,0.1,1,3,9
"matern",1,0.666666666666667,0.1,1,3,9
"matern",2,0.666666666666667,0.1,1,3,9
"matern",1,2,0.2,1,3,9
"matern",2,2,0.2,1,3,9
"matern",1,1,0.2,1,3,9
"matern",2,1,0.2,1,3,9
"matern",1,0.666666666666667,0.2,1,3,9
"matern",2,0.666666666666667,0.2,1,3,9
"matern",1,2,0.3,1,3,9
"matern",2,2,0.3,1,3,9
"matern",1,1,0.3,1,3,9
"matern",2,1,0.3,1,3,9
"matern",1,0.666666666666667,0.3,1,3,9
"matern",2,0.666666666666667,0.3,1,3,9
"matern",1,2,0.4,1,3,9
"matern",2,2,0.4,1,3,9
"matern",1,1,0.4,1,3,9
"matern",2,1,0.4,1,3,9
"matern",1,0.666666666666667,0.4,1,3,9
"matern",2,0.666666666666667,0.4,1,3,9
"matern",1,2,0.5,1,3,9
"matern",2,2,0.5,1,3,9
"matern",1,1,0.5,1,3,9
"matern",2,1,0.5,1,3,9
"matern",1,0.666666666666667,0.5,1,3,9
"matern",2,0.666666666666667,0.5,1,3,9
"matern",1,2,0.6,1,3,9
"matern",2,2,0.6,1,3,9
"matern",1,1,0.6,1,3,9
"matern",2,1,0.6,1,3,9
"matern",1,0.666666666666667,0.6,1,3,9
"matern",2,0.666666666666667,0.6,1,3,9
"matern",1,2,0.7,1,3,9
"matern",2,2,0.7,1,3,9
"matern",1,1,0.7,1,3,9
"matern",2,1,0.7,1,3,9
"matern",1,0.666666666666667,0.7,1,3,9
"matern",2,0.666666666666667,0.7,1,3,9
"matern",1,2,0.8,1,3,9
"matern",2,2,0.8,1,3,9
"matern",1,1,0.8,1,3,9
"matern",2,1,0.8,1,3,9
"matern",1,0.666666666666667,0.8,1,3,9
"matern",2,0.666666666666667,0.8,1,3,9
"matern",1,2,0.9,1,3,9
"matern",2,2,0.9,1,3,9
"matern",1,1,0.9,1,3,9
"matern",2,1,0.9,1,3,9
"matern",1,0.666666666666667,0.9,1,3,9
"matern",2,0.666666666666667,0.9,1,3,9
"matern",1,2,1,1,3,9
"matern",2,2,1,1,3,9
"matern",1,1,1,1,3,9
"matern",2,1,1,1,3,9
"matern",1,0.666666666666667,1,1,3,9
"matern",2,0.666666666666667,1,1,3,9
"matern",1,2,0,1,3,10
"matern",2,2,0,1,3,10
"matern",1,1,0,1,3,10
"matern",2,1,0,1,3,10
"matern",1,0.666666666666667,0,1,3,10
"matern",2,0.666666666666667,0,1,3,10
"matern",1,2,0.1,1,3,10
"matern",2,2,0.1,1,3,10
"matern",1,1,0.1,1,3,10
"matern",2,1,0.1,1,3,10
"matern",1,0.666666666666667,0.1,1,3,10
"matern",2,0.666666666666667,0.1,1,3,10
"matern",1,2,0.2,1,3,10
"matern",2,2,0.2,1,3,10
"matern",1,1,0.2,1,3,10
"matern",2,1,0.2,1,3,10
"matern",1,0.666666666666667,0.2,1,3,10
"matern",2,0.666666666666667,0.2,1,3,10
"matern",1,2,0.3,1,3,10
"matern",2,2,0.3,1,3,10
"matern",1,1,0.3,1,3,10
"matern",2,1,0.3,1,3,10
"matern",1,0.666666666666667,0.3,1,3,10
"matern",2,0.666666666666667,0.3,1,3,10
"matern",1,2,0.4,1,3,10
"matern",2,2,0.4,1,3,10
"matern",1,1,0.4,1,3,10
"matern",2,1,0.4,1,3,10
"matern",1,0.666666666666667,0.4,1,3,10
"matern",2,0.666666666666667,0.4,1,3,10
"matern",1,2,0.5,1,3,10
"matern",2,2,0.5,1,3,10
"matern",1,1,0.5,1,3,10
"matern",2,1,0.5,1,3,10
"matern",1,0.666666666666667,0.5,1,3,10
"matern",2,0.666666666666667,0.5,1,3,10
"matern",1,2,0.6,1,3,10
"matern",2,2,0.6,1,3,10
"matern",1,1,0.6,1,3,10
"matern",2,1,0.6,1,3,10
"matern",1,0.666666666666667,0.6,1,3,10
"matern",2,0.666666666666667,0.6,1,3,10
"matern",1,2,0.7,1,3,10
"matern",2,2,0.7,1,3,10
"matern",1,1,0.7,1,3,10
"matern",2,1,0.7,1,3,10
"matern",1,0.666666666666667,0.7,1,3,10
"matern",2,0.666666666666667,0.7,1,3,10
