lengthscale l2regularizer rmse_mean rmse_median rmse_std pi_cov pi_sum nll_mean nll_median nll_std
0.55 0.65 1.4891907 0.95916677 1.2718523 0.9411764705882353 48 0.9528354 0.8945229 0.18025249
0.5 0.7 1.6158698 1.2353772 1.394047 0.9411764705882353 48 0.99571884 0.93716866 0.18811789
0.5 0.55 1.6261085 1.1636237 1.4700377 0.9411764705882353 48 0.96750975 0.8999487 0.17405808
0.5 0.4 1.6429859 1.1706939 1.4509292 0.9411764705882353 48 0.95681083 0.8649149 0.17865479
0.5 0.75 1.588443 1.1420515 1.3235567 0.9411764705882353 48 0.96050787 0.8641538 0.18906882
0.45 1.0 1.7043747 1.3822906 1.3964243 0.9411764705882353 48 0.9850038 0.94375443 0.18504831
0.6 0.4 1.3743861 0.97337604 1.0425688 0.9215686274509803 47 1.0069187 0.9158926 0.22199357
0.6 0.1 1.1190169 1.0028825 0.5695086 0.9411764705882353 48 1.0123427 0.9258654 0.28392753
0.6 0.45 1.1216227 0.9964471 0.57398796 0.9411764705882353 48 0.9918798 0.91760546 0.2417042
0.55 0.75 1.2864764 1.1501102 0.7078072 0.9215686274509803 47 1.0088857 0.9173589 0.25915635
0.55 0.05 1.4413346 1.0164442 1.1385071 0.9411764705882353 48 0.96454126 0.8940054 0.19336793
0.5 0.8 1.6315887 1.1938653 1.4332886 0.9411764705882353 48 0.9577042 0.86632395 0.18150263
0.5 0.5 1.6180588 1.2033017 1.4647261 0.9411764705882353 48 1.0034205 0.9428792 0.19581686
0.1 0.85 42.577946 12.734018 56.84233 0.8431372549019608 43 1.073834 1.0174689 0.16706143
0.55 0.55 1.4960352 1.1490664 1.1637628 0.9411764705882353 48 0.9823799 0.9298049 0.17944123
0.6 0.5 1.224046 0.98023534 0.69948703 0.9411764705882353 48 0.99704397 0.9268916 0.25980943
0.6 0.3 1.2842668 0.9621074 0.84388614 0.9411764705882353 48 0.96916026 0.9100079 0.2268135
0.6 0.7 1.242337 0.91082114 0.7487878 0.9411764705882353 48 0.9812514 0.9142046 0.24826387
0.65 0.55 1.0964462 0.98501927 0.55612874 0.9607843137254902 49 0.9903571 0.91175723 0.23039366
0.6 0.05 1.2812687 0.98895264 0.8102072 0.9411764705882353 48 0.99131566 0.91964597 0.22489025
0.55 0.15 1.3839376 1.0114604 1.0154808 0.9411764705882353 48 0.974023 0.91289645 0.2107994
0.6 0.65 1.2478878 0.93837035 0.7891377 0.9411764705882353 48 0.9900712 0.94024736 0.23639274
0.6 0.25 1.0930742 0.9909297 0.56735915 0.9607843137254902 49 1.0677079 0.89576805 0.48276502
0.65 0.65 1.1685469 0.9460517 0.6341537 0.9215686274509803 47 1.0033554 0.91459584 0.28363267
0.6 0.6 1.096468 0.957198 0.56785774 0.9607843137254902 49 1.008033 0.9049331 0.3137308
0.6 0.75 1.116253 0.96990263 0.5770122 0.9607843137254902 49 1.0477744 0.9046623 0.4189027
0.15 0.3 4.0380683 3.2391486 2.7154531 0.8431372549019608 43 1.3134902 1.1696823 0.47113386
0.35 0.45 2.1752546 1.5397754 2.0100665 0.9411764705882353 48 1.0361794 0.948804 0.22010897
0.65 0.85 1.1834815 0.93343663 0.66011703 0.9411764705882353 48 0.9946569 0.9025907 0.27350497
0.6 0.35 1.092663 0.98652816 0.5655601 0.9607843137254902 49 0.9931486 0.9073183 0.2658025
0.75 0.05 1.0094461 0.8677902 0.5235366 0.9607843137254902 49 0.9455148 0.90588266 0.11166961
0.65 0.35 1.1205311 0.98089975 0.5496538 0.9607843137254902 49 1.005604 0.9124409 0.25191423
0.6 0.55 1.3398056 1.0283158 0.91868895 0.9411764705882353 48 0.9878912 0.9272269 0.20488034
0.7 0.85 1.0285208 0.86353624 0.54515797 0.9803921568627451 50 0.9316986 0.90123737 0.099161565
0.65 0.4 1.050805 0.87593526 0.54934216 0.9607843137254902 49 0.9814833 0.90111005 0.18684696
0.65 0.9 1.0742449 0.95832336 0.5475692 0.9411764705882353 48 0.95801085 0.9151664 0.15981753
0.6 0.2 1.3361875 1.0061066 0.9163494 0.9411764705882353 48 0.987236 0.93925214 0.20505726
0.65 0.7 1.1425846 0.9831056 0.6049266 0.9411764705882353 48 1.0047426 0.9137881 0.29001006
0.65 0.75 1.1206977 0.93716455 0.573721 0.9607843137254902 49 1.0002501 0.9023316 0.2774455
0.6 0.15 1.3245714 1.0181156 0.8759159 0.9411764705882353 48 0.9886975 0.9449759 0.21477267
0.7 0.9 1.0430241 0.92599714 0.5300655 0.9607843137254902 49 0.9638175 0.9054284 0.15477438
0.65 0.6 1.0407941 0.9160644 0.5565861 0.9411764705882353 48 0.94925576 0.91004014 0.12150758
0.75 0.2 1.0226841 0.881722 0.53048766 0.9411764705882353 48 0.96643716 0.923609 0.1503533
0.75 0.15 1.010988 0.86599433 0.5212342 0.9607843137254902 49 0.9599617 0.9044931 0.13775258
0.65 0.95 1.076576 0.950435 0.54963344 0.9215686274509803 47 1.0663786 0.916235 0.4720155
0.75 0.25 0.9998497 0.8635176 0.5242823 0.9803921568627451 50 0.939027 0.90001154 0.092664115
0.65 0.3 1.0541784 0.9010457 0.5431184 0.9411764705882353 48 0.9614525 0.91124755 0.140888
0.65 0.45 1.1732225 0.9921833 0.6191989 0.9411764705882353 48 1.003745 0.9166795 0.2843918
0.7 0.55 1.014423 0.8662294 0.53709644 0.9607843137254902 49 0.98797065 0.8982438 0.21452808
0.7 0.5 1.0312767 0.9105005 0.5304076 0.9607843137254902 49 0.95029986 0.8912165 0.13806057
0.15 0.1 4.5337787 3.3830419 3.4602098 0.8823529411764706 45 1.1693861 1.1586792 0.19895606
0.5 0.6 1.6013916 1.1817172 1.3998728 0.9411764705882353 48 0.9940871 0.9458815 0.1887027
