lengthscale l2regularizer bma_mean_rmse_mean bma_mean_rmse_median bma_mean_std bma_mean_cov nll_bma_mean_mean nll_bma_mean_median nll_bma_mean_std 
1.225 1.65 1.079306 0.86335164 0.41166228 0.9607843137254902 0.9866349 0.9827571 0.07444667
1.175 1.45 1.0837162 0.86539555 0.41330945 0.9607843137254902 0.9891444 0.9910035 0.07454434
1.275 1.95 1.073712 0.8612437 0.4114845 0.9607843137254902 0.99635607 0.98021567 0.09448996
1.3 0.05 0.93512607 0.88412154 0.4004314 0.9215686274509803 1.14482 0.9617126 0.3964076
1.3 1.35 1.0795794 0.86440784 0.4095728 0.9607843137254902 0.9860931 0.9810412 0.074313276
1.3 0.7 1.083002 0.8667513 0.41037038 0.9607843137254902 0.9868407 0.9842607 0.07464529
1.3 1.1 1.0817295 0.8659127 0.40909365 0.9607843137254902 0.9876979 0.98670256 0.07447889
1.3 1.9 1.074645 0.86121345 0.4106228 0.9607843137254902 0.986553 0.98058486 0.07433946
1.3 1.4 1.0794119 0.8649981 0.40942362 0.9607843137254902 0.9858733 0.98076713 0.074480996
1.325 0.45 1.0809265 0.8681399 0.40759134 0.9607843137254902 0.9904316 0.9792961 0.08564955
1.3 0.2 1.0636508 0.85460556 0.40447956 0.9411764705882353 1.0970972 0.9867004 0.28555667
1.3 0.9 1.0828995 0.86685944 0.40888578 0.9607843137254902 0.98821545 0.98855865 0.074601166
1.275 2.0 1.073347 0.86127967 0.41157264 0.9607843137254902 0.9964245 0.9807532 0.09439697
1.3 1.45 1.0791479 0.8643093 0.40998894 0.9607843137254902 0.9862967 0.981671 0.07435487
1.325 0.4 1.0803896 0.8657138 0.40827027 0.9607843137254902 1.0124122 0.9806882 0.12933028
1.4 0.15 1.0384594 0.8684901 0.4027377 0.9019607843137255 1.1465065 0.9842311 0.3907613
1.3 0.95 1.0821438 0.8659427 0.40883735 0.9607843137254902 0.988108 0.987815 0.074424356
1.3 0.15 1.0395826 0.86882305 0.40549156 0.9019607843137255 1.1448418 0.9838277 0.38913035
1.3 0.4 1.0800335 0.8660978 0.40820733 0.9607843137254902 1.0089039 0.97367716 0.1277269
1.3 1.25 1.0808996 0.8654477 0.40965974 0.9607843137254902 0.98747563 0.98568606 0.07437217
1.3 1.55 1.0778953 0.8635981 0.40964457 0.9607843137254902 0.9857891 0.9797945 0.07429241
1.275 1.5 1.0794336 0.8644471 0.41046306 0.9607843137254902 0.9861881 0.98141146 0.07443332
1.3 0.75 1.0826389 0.867324 0.40821472 0.9607843137254902 0.9868288 0.984478 0.07467015
1.3 0.8 1.0823904 0.86646205 0.4093376 0.9607843137254902 0.98682684 0.98412347 0.07455693
1.3 1.8 1.0754302 0.86193776 0.41038567 0.9607843137254902 0.98597175 0.9793986 0.07429603
1.3 0.35 1.0804192 0.8663075 0.4080642 0.9607843137254902 1.0104513 0.98080635 0.12535416
1.3 0.55 1.08214 0.86759365 0.40879706 0.9607843137254902 0.9850115 0.97907406 0.074906975
1.325 0.1 1.0271814 0.91177565 0.39924404 0.9019607843137255 1.1796008 0.9700186 0.48063278
1.3 1.85 1.0750445 0.86144733 0.41053376 0.9607843137254902 0.98634195 0.9802004 0.07427865
1.4 1.8 1.0750595 0.8607569 0.40965763 0.9607843137254902 0.98930305 0.98637927 0.07513478
1.3 1.2 1.0809354 0.86543226 0.4082302 0.9607843137254902 0.9874012 0.985417 0.07432986
1.25 0.55 1.0854702 0.8686266 0.4143012 0.9607843137254902 0.9925062 0.9873179 0.084630705
1.3 1.05 1.0817655 0.8663039 0.4083356 0.9607843137254902 0.98776597 0.9870765 0.07454538
1.325 0.5 1.0809164 0.86698246 0.40870193 0.9607843137254902 0.99032146 0.9782798 0.08563035
1.3 1.15 1.0809524 0.865572 0.41049102 0.9607843137254902 0.99956053 0.9878752 0.097017266
1.4 1.25 1.0788225 0.8646271 0.4078974 0.9607843137254902 0.9866832 0.98255014 0.07415874
1.325 0.05 0.95013016 0.8745977 0.3848464 0.9019607843137255 1.1454986 0.96244353 0.39618602
1.3 0.1 1.0281047 0.9140912 0.39886048 0.9019607843137255 1.1805383 0.9724306 0.4759115
1.4 1.75 1.0749562 0.8611392 0.4099159 0.9607843137254902 0.9885804 0.98507345 0.0746759
1.425 0.3 1.0685378 0.85874164 0.3982227 0.9411764705882353 1.0213733 0.9848274 0.14528644
1.3 0.85 1.0825422 0.86718273 0.4081472 0.9607843137254902 0.9875366 0.986642 0.074655116
1.325 0.3 1.0797527 0.8600678 0.40841913 0.9607843137254902 1.0397145 0.97782534 0.187009
1.4 1.1 1.0793468 0.86366296 0.4076543 0.9607843137254902 0.98736686 0.98428994 0.07395784
1.325 0.15 1.0381087 0.86859447 0.406959 0.9019607843137255 1.135481 0.9846603 0.3918952
1.3 1.0 1.0818993 0.8671439 0.4083533 0.9607843137254902 0.9874162 0.98638165 0.07469344
1.425 0.25 1.0652491 0.8562398 0.4004809 0.9411764705882353 1.0457164 0.97848284 0.20386098
1.175 0.45 1.0873815 0.86948466 0.41666675 0.9607843137254902 1.0044833 0.9803524 0.114818126
1.425 0.4 1.080329 0.8649795 0.40672266 0.9607843137254902 0.9945064 0.98767585 0.08626513
1.325 0.35 1.0803758 0.8651501 0.40826523 0.9607843137254902 1.0051101 0.9832703 0.111436255
1.425 0.35 1.0799841 0.86447275 0.4069587 0.9607843137254902 0.9948185 0.9883181 0.0861155
1.3 1.5 1.0781897 0.8636513 0.40955085 0.9607843137254902 0.9858995 0.9801353 0.07424844
1.3 1.3 1.0805327 0.8650132 0.40969235 0.9607843137254902 0.987487 0.98554003 0.074305214
1.2 1.25 1.0863959 0.86617696 0.41571704 0.9607843137254902 0.99070233 0.9958 0.07475425
1.3 0.25 1.0808711 0.8610951 0.4081041 0.9607843137254902 1.0495242 0.97465456 0.21226838
1.425 0.5 1.0793486 0.8646412 0.40752938 0.9607843137254902 0.99312574 0.9846983 0.085291125
1.325 0.2 1.0781778 0.8534133 0.3965632 0.9411764705882353 1.0918337 0.9872682 0.27606887
1.425 0.85 1.0805815 0.8652261 0.40659016 0.9607843137254902 0.98769 0.9859823 0.07426832
1.275 0.95 1.083484 0.86713827 0.40879014 0.9607843137254902 0.98835284 0.98912334 0.074666224
1.275 1.05 1.0821671 0.86672235 0.4086769 0.9607843137254902 0.98758364 0.986657 0.07459874
1.4 2.0 1.0747514 0.8583667 0.40891275 0.9607843137254902 1.0055207 0.9885776 0.10591399
1.275 1.8 1.0752305 0.86270714 0.4111561 0.9607843137254902 0.9961764 0.9798772 0.09504875
1.275 1.7 1.0759646 0.8629285 0.41087282 0.9607843137254902 0.9960391 0.97906256 0.09528731
1.225 0.3 1.0821468 0.8577403 0.41311207 0.9607843137254902 1.0410341 0.9689504 0.19616577
1.425 0.6 1.0807625 0.865199 0.40650398 0.9607843137254902 0.9876749 0.9857687 0.07420367
1.425 1.1 1.0790861 0.86420465 0.40762717 0.9607843137254902 0.98694205 0.9830145 0.07398965
1.3 0.3 1.0715663 0.8603809 0.39697316 0.9411764705882353 1.047568 0.9856417 0.20194408
1.325 0.25 1.0706288 0.8576642 0.40198356 0.9411764705882353 1.0490855 0.98004794 0.2087158
1.25 1.55 1.0795554 0.86398035 0.4111075 0.9607843137254902 0.9864927 0.9825723 0.074504316
1.4 1.95 1.0746663 0.85915375 0.40922388 0.9607843137254902 1.0044665 0.9884437 0.1040306
1.425 1.15 1.0788456 0.863941 0.40791783 0.9607843137254902 0.98708266 0.98328924 0.073940225
1.275 1.45 1.0786377 0.86487544 0.41052905 0.9607843137254902 0.9967429 0.9810226 0.09617438
1.3 0.65 1.082595 0.86727047 0.4083389 0.9607843137254902 0.9865384 0.9835564 0.07467524
1.2 0.25 1.0546751 0.8481128 0.41429183 0.9411764705882353 1.0368857 0.9672284 0.20065431
1.275 1.55 1.0784167 0.86374784 0.40979242 0.9607843137254902 0.9860379 0.98058856 0.07425881
1.275 1.6 1.0774448 0.8639843 0.41097125 0.9607843137254902 0.99683577 0.9813431 0.0957524
1.275 1.75 1.0755517 0.8627677 0.41095495 0.9607843137254902 0.9961796 0.9794389 0.09530939
1.3 0.6 1.0829948 0.8686683 0.4078154 0.9607843137254902 0.98617625 0.9831031 0.07493492
1.425 2.0 1.0753473 0.8572042 0.40821534 0.9607843137254902 0.995281 0.9885655 0.08439231
1.275 1.65 1.0777 0.86353725 0.41022253 0.9607843137254902 0.9857605 0.9797213 0.07437828
1.425 1.7 1.0756373 0.8612505 0.4092734 0.9607843137254902 0.9892492 0.9869351 0.07487159
1.275 1.4 1.0789763 0.86469007 0.41051552 0.9607843137254902 0.997322 0.9825523 0.096461184
1.45 0.05 0.9819471 0.8763721 0.4701309 0.9019607843137255 1.1635668 1.0069085 0.39243442
1.425 1.85 1.075934 0.8595239 0.40842947 0.9607843137254902 0.99168056 0.9883703 0.078054205
1.45 0.25 1.0647002 0.8564823 0.40078166 0.9411764705882353 1.0466791 0.97830117 0.20381482
1.45 0.35 1.0795412 0.86348546 0.40716866 0.9607843137254902 1.0135044 0.98510766 0.12678866
1.45 0.45 1.0800618 0.8645482 0.40690106 0.9607843137254902 0.9948883 0.988826 0.08599955
1.425 1.9 1.0758407 0.8588449 0.4082605 0.9607843137254902 0.9928632 0.98859525 0.08001528
1.425 0.8 1.080398 0.8651107 0.40677044 0.9607843137254902 0.9876602 0.985796 0.07422693
1.525 1.05 1.0783843 0.8628251 0.4079254 0.9607843137254902 0.98806995 0.98541284 0.07372928
1.525 1.1 1.0779685 0.8626099 0.40823793 0.9607843137254902 0.98825055 0.98578954 0.07373479
1.45 0.2 1.0561665 0.85808206 0.40964073 0.9411764705882353 1.0906001 0.9783393 0.30014318
1.425 1.95 1.074912 0.8578769 0.40868974 0.9607843137254902 1.0061239 0.9886712 0.10680192
1.325 1.8 1.074979 0.8613372 0.41042605 0.9607843137254902 0.9867647 0.98126996 0.07422012
1.325 1.4 1.0779551 0.8640318 0.4096981 0.9607843137254902 0.9975755 0.98311377 0.095795535
1.375 0.4 1.0796195 0.8645413 0.40733838 0.9607843137254902 0.9931147 0.98347765 0.08605307
1.45 1.45 1.0762688 0.8621236 0.40926993 0.9607843137254902 0.9877908 0.9840869 0.073974185
1.25 1.0 1.0855597 0.867597 0.41201818 0.9607843137254902 0.98969984 0.9934082 0.0748343
1.45 1.4 1.0766443 0.8626536 0.40909773 0.9607843137254902 0.9874325 0.9834049 0.074012846
1.375 0.3 1.0811125 0.86369216 0.4072529 0.9607843137254902 1.041521 0.9889413 0.18460026
1.45 0.7 1.079714 0.86443424 0.40724948 0.9607843137254902 0.99431133 0.9863003 0.08657935
1.325 0.65 1.0823617 0.8667932 0.40750104 0.9607843137254902 0.98709184 0.9849715 0.07453589
1.4 0.45 1.0795943 0.8655013 0.40749222 0.9607843137254902 0.9929834 0.98473847 0.0855229
1.45 1.9 1.0757852 0.85767496 0.40796888 0.9607843137254902 0.99433833 0.9886844 0.082398854
1.45 2.0 1.0748285 0.85610914 0.4083353 0.9607843137254902 0.9969999 0.98851657 0.0876952
1.325 1.5 1.0779088 0.86338955 0.409023 0.9607843137254902 0.98659873 0.98204947 0.074127436
1.325 0.7 1.0822216 0.86676943 0.40771785 0.9607843137254902 0.9875402 0.98634136 0.074537165
1.45 1.75 1.075904 0.8595518 0.4085085 0.9607843137254902 0.99128634 0.98838186 0.07703835
1.375 0.35 1.0796896 0.8653201 0.4074615 0.9607843137254902 0.99280673 0.98470235 0.085056156
1.325 1.45 1.0779761 0.86339545 0.40935907 0.9607843137254902 0.98579496 0.97964305 0.07418967
1.425 0.95 1.0797602 0.86419356 0.40714446 0.9607843137254902 0.9874663 0.9847819 0.0740401
1.325 1.75 1.075428 0.86172694 0.41019005 0.9607843137254902 0.98653203 0.9809128 0.07419172
1.375 0.55 1.081259 0.86622477 0.40639868 0.9607843137254902 0.98674744 0.9835806 0.07442642
1.475 0.15 1.0442402 0.86741596 0.39296535 0.9019607843137255 1.1364942 0.98263514 0.39398262
1.475 0.45 1.0798324 0.8645593 0.40707693 0.9607843137254902 0.99408823 0.9864993 0.085951425
1.375 0.5 1.0797807 0.86646277 0.4079756 0.9607843137254902 0.9912134 0.98076606 0.08531302
1.475 0.1 1.0178105 0.88827896 0.4013737 0.9019607843137255 1.1708292 0.97044134 0.43790334
1.45 0.9 1.0801414 0.86444616 0.40678826 0.9607843137254902 0.98780036 0.9856723 0.074010745
1.35 1.65 1.075728 0.8619447 0.410107 0.9607843137254902 0.98634195 0.9804797 0.07417692
1.35 1.4 1.0779036 0.8635646 0.40894303 0.9607843137254902 0.98568076 0.97940993 0.074216515
1.35 2.0 1.0737578 0.86030674 0.41045326 0.9607843137254902 1.0018815 0.9864058 0.10061708
1.35 1.7 1.0757276 0.86250436 0.40986094 0.9607843137254902 0.9868636 0.98163867 0.07416286
1.35 1.85 1.0745963 0.86135674 0.41033828 0.9607843137254902 0.9877305 0.98308945 0.07441193
1.375 2.0 1.0748625 0.85940427 0.40926927 0.9607843137254902 0.99133354 0.9877255 0.0778247
1.35 1.35 1.0783452 0.8635289 0.40916586 0.9607843137254902 0.9860241 0.9803767 0.07415297
1.175 0.1 1.0388105 0.9357087 0.39929432 0.9019607843137255 1.1693336 0.9697814 0.4541003
1.45 1.55 1.07572 0.86153626 0.40946946 0.9607843137254902 0.988332 0.9849868 0.0742474
1.475 1.1 1.0788152 0.8639171 0.40768912 0.9607843137254902 0.9874399 0.98433715 0.07396273
1.175 0.15 1.0259691 0.86980414 0.39551148 0.9019607843137255 1.1331688 0.9748709 0.39403507
1.475 1.15 1.0782324 0.863124 0.40804547 0.9607843137254902 0.9876415 0.9844141 0.073801935
1.475 0.5 1.0796894 0.86436164 0.4071703 0.9607843137254902 0.9945386 0.9877932 0.08585236
1.375 0.45 1.0805968 0.8664532 0.40703624 0.9607843137254902 0.99325156 0.98505837 0.08639684
1.175 0.25 1.0597023 0.8520941 0.42017198 0.9607843137254902 1.042905 0.9751225 0.20535794
1.475 0.65 1.0806444 0.8647601 0.40646705 0.9607843137254902 0.98829794 0.98743504 0.07415981
1.175 0.2 1.063137 0.85479456 0.38996133 0.9411764705882353 1.0577632 0.9840795 0.21425587
1.35 1.15 1.0799009 0.8644692 0.4078116 0.9607843137254902 0.9873465 0.9846829 0.07412096
1.475 1.25 1.0774661 0.8629379 0.40862474 0.9607843137254902 0.9874947 0.98384595 0.07386037
1.225 1.0 1.0855993 0.867834 0.413381 0.9607843137254902 0.98829824 0.9892893 0.07493921
1.225 0.6 1.0877718 0.86867124 0.4162345 0.9607843137254902 0.98712826 0.9859408 0.07505388
1.325 1.85 1.0745084 0.86096716 0.41061085 0.9607843137254902 0.9867749 0.98102725 0.07432612
1.425 0.9 1.0801163 0.8650995 0.40704054 0.9607843137254902 0.98732466 0.98486924 0.074242376
1.325 1.7 1.075872 0.8622068 0.40996414 0.9607843137254902 0.98617464 0.9801928 0.074231006
1.325 1.65 1.0751876 0.86221135 0.4106316 0.9607843137254902 0.9964063 0.9799332 0.09493161
1.325 2.0 1.0730911 0.86094165 0.4113527 0.9607843137254902 1.0001564 0.98346305 0.09948303
1.325 1.55 1.077186 0.86298466 0.40952817 0.9607843137254902 0.9859615 0.979961 0.0741739
1.325 1.9 1.0741962 0.8605309 0.4107123 0.9607843137254902 0.98729616 0.9821723 0.07444218
1.35 0.25 1.0685369 0.8565093 0.40056664 0.9411764705882353 1.0540929 0.98235595 0.21820217
1.325 1.6 1.0767726 0.86257136 0.40986535 0.9607843137254902 0.98606545 0.9800492 0.074150406
1.35 0.3 1.0786153 0.85984516 0.41079044 0.9607843137254902 1.0496927 0.9843731 0.20323236
1.325 1.95 1.073872 0.8600509 0.41082388 0.9607843137254902 0.98763824 0.9826278 0.07464279
1.35 0.35 1.0802265 0.8652148 0.40779582 0.9607843137254902 1.0123347 0.98389703 0.12630309
1.35 0.55 1.0809627 0.8671092 0.40749773 0.9607843137254902 0.9851651 0.9793146 0.074712105
1.35 0.05 0.95469815 0.8728703 0.386907 0.9019607843137255 1.1479758 0.9655142 0.39559034
1.35 0.1 1.0268103 0.9121526 0.3980715 0.9019607843137255 1.1828471 0.96996754 0.48287895
1.35 0.2 1.0733894 0.8597063 0.38243687 0.9411764705882353 1.0997442 0.98502904 0.29800695
1.225 1.55 1.080288 0.8644544 0.41076657 0.9607843137254902 0.9872101 0.9849353 0.07445577
1.35 0.15 1.0365392 0.86970913 0.40648925 0.9019607843137255 1.143541 0.9848434 0.39148074
1.35 0.5 1.0802847 0.86592937 0.4074144 0.9607843137254902 0.99148315 0.98162055 0.08495488
1.35 0.85 1.0814204 0.8666537 0.40707707 0.9607843137254902 0.9873552 0.98571944 0.07452706
1.35 0.4 1.0796682 0.86675715 0.40775746 0.9607843137254902 0.991106 0.9796705 0.08599793
1.35 0.9 1.0816206 0.8664295 0.40669328 0.9607843137254902 0.98771757 0.98672336 0.074505724
1.35 0.45 1.081071 0.86795604 0.40691596 0.9607843137254902 1.0103788 0.9807005 0.126186
1.35 0.8 1.081214 0.8660461 0.40701136 0.9607843137254902 0.9873209 0.9853991 0.074441105
1.475 0.8 1.0800118 0.86439556 0.40691236 0.9607843137254902 0.9878667 0.9858048 0.07399186
1.35 0.6 1.0816342 0.86663646 0.40683764 0.9607843137254902 0.9868291 0.98411274 0.074523546
1.35 0.75 1.0817288 0.8668531 0.40661067 0.9607843137254902 0.9872458 0.9855803 0.07461309
1.4 0.35 1.0801305 0.8641342 0.4067845 0.9607843137254902 0.994199 0.9873762 0.08527002
1.4 0.4 1.0795234 0.86468077 0.40741795 0.9607843137254902 1.0136849 0.9832405 0.1294176
1.45 0.85 1.0799743 0.8644121 0.40696236 0.9607843137254902 0.9876786 0.98546576 0.074069
1.45 1.3 1.0775385 0.86284626 0.40849462 0.9607843137254902 0.987361 0.98342407 0.07383574
1.475 1.85 1.0758718 0.8574841 0.40787768 0.9607843137254902 0.99477714 0.98865396 0.083323166
1.4 1.9 1.0752848 0.85971534 0.40900034 0.9607843137254902 0.9910082 0.98793364 0.07713958
1.5 0.15 1.0322443 0.87419116 0.39053428 0.9019607843137255 1.1490554 0.97728145 0.39805532
1.425 0.05 0.9345205 0.87484586 0.4024294 0.9215686274509803 1.1474985 0.9645496 0.39656073
1.4 1.55 1.0758972 0.8620631 0.40963188 0.9607843137254902 0.9871714 0.9822548 0.07392962
1.4 1.65 1.0752789 0.8618096 0.40995154 0.9607843137254902 0.98753875 0.983023 0.07418696
1.35 1.0 1.0806831 0.8653916 0.4070881 0.9607843137254902 0.9874265 0.98537004 0.07430028
1.425 0.1 1.0193897 0.8892504 0.39768627 0.9019607843137255 1.170342 0.97000825 0.4388009
1.35 1.2 1.0797733 0.8645524 0.40801692 0.9607843137254902 0.9872381 0.98449475 0.07417728
1.425 0.45 1.0802504 0.86477244 0.4067493 0.9607843137254902 0.99395275 0.98691857 0.08551084
1.4 1.6 1.0757058 0.862327 0.4097459 0.9607843137254902 0.98714525 0.98235005 0.07413629
1.375 0.05 0.9462285 0.8898326 0.39869595 0.9215686274509803 1.1477228 0.96648526 0.3952266
1.35 1.1 1.0802442 0.86522436 0.40760034 0.9607843137254902 0.98720616 0.98467445 0.07428016
1.35 0.95 1.0808567 0.8657241 0.4073162 0.9607843137254902 0.98767823 0.9862555 0.074350454
1.4 1.7 1.0751897 0.8614892 0.40986803 0.9607843137254902 0.9881828 0.9844842 0.074387394
1.4 1.5 1.0764852 0.8628907 0.4093326 0.9607843137254902 0.98679096 0.9817568 0.07404428
1.35 1.25 1.0792246 0.864216 0.4081603 0.9607843137254902 0.98675233 0.98288906 0.07415032
1.375 0.15 1.0499762 0.86790246 0.40768293 0.9215686274509803 1.1395941 0.9894713 0.39280644
1.375 0.25 1.0656636 0.85707456 0.40184504 0.9411764705882353 1.046808 0.97742367 0.20576851
1.35 0.65 1.0815212 0.86607856 0.4070307 0.9607843137254902 0.98708373 0.9845867 0.07440025
1.375 0.1 1.0168202 0.88957876 0.40231544 0.9019607843137255 1.1682267 0.96984494 0.44930872
1.4 1.45 1.0769752 0.86322576 0.40905732 0.9607843137254902 0.98677474 0.981953 0.0740375
1.375 0.2 1.0775987 0.85551775 0.39421058 0.9411764705882353 1.0850749 0.9859493 0.24145728
1.35 1.05 1.0805333 0.8658924 0.40730664 0.9607843137254902 0.9870963 0.984643 0.07440377
1.35 0.7 1.0816008 0.8661443 0.40698054 0.9607843137254902 0.98726076 0.9852059 0.07443257
1.35 1.8 1.0749601 0.862021 0.41023305 0.9607843137254902 0.98720074 0.9821467 0.07437014
1.35 1.75 1.0749502 0.86128247 0.41036245 0.9607843137254902 0.986852 0.981485 0.07427498
1.4 1.3 1.0783572 0.86367404 0.4081308 0.9607843137254902 0.98702955 0.9830022 0.073944695
1.4 1.4 1.0775844 0.8633821 0.40864727 0.9607843137254902 0.98705906 0.9829165 0.073975906
1.4 1.35 1.07771 0.8635062 0.40857232 0.9607843137254902 0.9867856 0.9821731 0.07396757
1.275 0.9 1.0835541 0.86756057 0.4095184 0.9607843137254902 0.9874573 0.9866128 0.074762546
1.475 1.9 1.0753343 0.856447 0.40805188 0.9607843137254902 0.99606895 0.9885992 0.08548691
1.4 1.85 1.0751902 0.86009884 0.4092681 0.9607843137254902 0.9902118 0.98742855 0.07591358
1.35 1.3 1.0789218 0.8641011 0.40857068 0.9607843137254902 0.9865516 0.9822669 0.0741754
1.35 1.6 1.0762777 0.86216843 0.40973258 0.9607843137254902 0.9865477 0.98122877 0.07409595
1.475 0.4 1.0801508 0.863585 0.40665808 0.9607843137254902 0.99479944 0.9874611 0.08608424
1.475 1.0 1.0791274 0.86391145 0.40750456 0.9607843137254902 0.9874255 0.9842428 0.07391215
1.35 1.55 1.0766133 0.86227137 0.40964493 0.9607843137254902 0.9864745 0.9809934 0.07400723
1.5 0.5 1.0799202 0.8635985 0.40683463 0.9607843137254902 0.9949653 0.98824906 0.08593193
1.5 0.1 1.0144534 0.88554025 0.40397412 0.9019607843137255 1.1693065 0.9703162 0.43904418
1.425 1.0 1.0797457 0.8644804 0.40716153 0.9607843137254902 0.98742944 0.9846096 0.07401938
1.425 1.05 1.0795406 0.8647684 0.40738827 0.9607843137254902 0.987087 0.983778 0.074103385
1.425 1.25 1.0781336 0.86363125 0.40824223 0.9607843137254902 0.98683614 0.9823812 0.07394872
1.45 0.15 1.0288757 0.8717494 0.39617434 0.9019607843137255 1.1468729 0.97824454 0.39153334
1.5 0.6 1.0803417 0.8640584 0.4066173 0.9607843137254902 0.9882007 0.9866829 0.07395798
1.425 0.2 1.0775036 0.85543555 0.397236 0.9411764705882353 1.0742577 0.9864467 0.23211055
1.45 0.5 1.0800797 0.86520994 0.40696383 0.9607843137254902 0.99403363 0.9862747 0.08639381
1.425 0.15 1.0359024 0.8729743 0.40507323 0.9019607843137255 1.1409694 0.98403406 0.40215805
1.5 0.95 1.0791768 0.8635907 0.40746078 0.9607843137254902 0.98779887 0.9851166 0.07382909
1.5 0.3 1.068116 0.8591235 0.39777368 0.9411764705882353 1.0154845 0.9839636 0.13060428
1.45 1.8 1.076125 0.8591726 0.40813294 0.9607843137254902 0.99208 0.9886453 0.07842832
1.5 0.05 0.9346247 0.8749906 0.40454358 0.9215686274509803 1.1496385 0.96530724 0.39748758
1.4 0.95 1.0800997 0.8645487 0.40714756 0.9607843137254902 0.9876504 0.9855398 0.074114054
1.375 1.95 1.0749531 0.859938 0.40939385 0.9607843137254902 0.9904835 0.98724645 0.07662438
1.375 1.7 1.0753345 0.86211765 0.4100085 0.9607843137254902 0.9872969 0.98253965 0.07424544
1.4 0.8 1.080848 0.86555374 0.40671447 0.9607843137254902 0.98758316 0.98578393 0.07429988
1.4 0.75 1.0805322 0.8650811 0.4067655 0.9607843137254902 0.98767 0.98572636 0.074181244
1.4 0.9 1.0803832 0.8653659 0.4070248 0.9607843137254902 0.9872694 0.98485166 0.07429474
1.5 0.4 1.0793005 0.8619782 0.40715328 0.9607843137254902 0.99542636 0.9883818 0.08553077
1.4 0.85 1.0808364 0.86501193 0.40654716 0.9607843137254902 0.98762417 0.985669 0.07420412
1.475 0.3 1.0681709 0.8601313 0.39788762 0.9411764705882353 1.0146828 0.9835925 0.13030164
