lengthscale l2regularizer bma_rmse_mean bma_rmse_median bma_std bma_cov nll_bma_mean nll_bma_median bae_rmse_mean bae_rmse_median bae_std bae_cov nll_bae_mean nll_bae_median
1.35 0.2 0.9027877 0.84794927 0.39304337 0.9215686274509803 1.0761576 0.92107916 0.9394216 0.79634607 0.4474126 0.8823529411764706 1.0780874 0.89942133
1.35 1.5 0.9028067 0.84783554 0.39313173 0.9215686274509803 1.0765585 0.92097694 0.90305686 0.748919 0.39360514 0.9019607843137255 1.0185565 0.9720134
1.35 1.55 0.90279406 0.84783506 0.39314523 0.9215686274509803 1.0765562 0.9209776 0.9016841 0.74621964 0.39265698 0.9019607843137255 1.0194281 0.96940184
1.35 1.7 0.90283704 0.847836 0.39318457 0.9215686274509803 1.0765574 0.9209556 0.89976794 0.744097 0.38945696 0.9019607843137255 1.0180756 0.9626149
1.35 4.3 0.9029834 0.84802276 0.3933017 0.9215686274509803 1.0767874 0.92230785 0.8858867 0.7632198 0.3746114 0.9215686274509803 1.0052472 0.92028457
1.35 1.75 0.9028371 0.84783685 0.39318445 0.9215686274509803 1.0765597 0.92095673 0.89971477 0.7458221 0.38862506 0.9019607843137255 1.0169111 0.9603368
1.35 2.9 0.90288156 0.84805024 0.39314568 0.9215686274509803 1.0762125 0.92104423 0.8907458 0.7568731 0.37726662 0.9215686274509803 1.0101095 0.9354776
1.35 3.95 0.9028628 0.84807396 0.39328116 0.9215686274509803 1.0771643 0.9222264 0.8861864 0.76288366 0.37459365 0.9215686274509803 1.0064487 0.92246306
1.35 4.05 0.90278536 0.8479049 0.39327183 0.9215686274509803 1.0772933 0.9222232 0.8852691 0.7611928 0.37569758 0.9215686274509803 1.0030085 0.91782874
1.35 4.1 0.9026806 0.84806085 0.39298683 0.9215686274509803 1.0769243 0.92109025 0.88528925 0.7620908 0.37606496 0.9215686274509803 1.0038114 0.9184976
1.35 2.95 0.9028923 0.8480399 0.39317325 0.9215686274509803 1.0761952 0.9210297 0.89074045 0.75729585 0.3769959 0.9215686274509803 1.0116907 0.934477
1.35 4.35 0.90299916 0.848021 0.39335746 0.9215686274509803 1.0768069 0.9222914 0.885199 0.762717 0.37493297 0.9215686274509803 1.0028154 0.9177203
1.35 4.4 0.9029811 0.8480063 0.3933367 0.9215686274509803 1.0768423 0.92228925 0.8854666 0.7639564 0.37479544 0.9215686274509803 1.0029641 0.91827416
1.35 4.45 0.903008 0.8480604 0.39332432 0.9215686274509803 1.0768577 0.9223201 0.88535744 0.76412296 0.37479445 0.9215686274509803 1.0030569 0.9176807
1.35 4.5 0.9030075 0.8480542 0.3933251 0.9215686274509803 1.0768561 0.9222963 0.8853614 0.7638949 0.37462533 0.9215686274509803 1.0043782 0.91701037
1.35 2.6 0.9028439 0.8479255 0.39318287 0.9215686274509803 1.0767825 0.92102337 0.8921733 0.7543026 0.3789482 0.9215686274509803 1.011362 0.9375819
1.35 4.0 0.90284514 0.84805024 0.3932838 0.9215686274509803 1.0771965 0.92222935 0.88617826 0.76299214 0.37433007 0.9215686274509803 1.006158 0.922196
1.35 3.05 0.9028618 0.8479482 0.3931867 0.9215686274509803 1.0762191 0.9210533 0.8904398 0.75935686 0.37689233 0.9215686274509803 1.0102084 0.9302669
1.35 2.8 0.9029059 0.84792066 0.39304504 0.9215686274509803 1.0767659 0.9210229 0.8912659 0.7561501 0.377583 0.9215686274509803 1.0114621 0.9374589
1.35 3.0 0.9028923 0.84804 0.3931767 0.9215686274509803 1.0762101 0.9210425 0.89073247 0.7589569 0.37689412 0.9215686274509803 1.0116547 0.9308406
1.35 2.05 0.9028628 0.8479403 0.39313865 0.9215686274509803 1.0765785 0.9209579 0.8964738 0.75057626 0.3839814 0.9215686274509803 1.0144837 0.947866
1.35 2.0 0.9028599 0.8479403 0.39314532 0.9215686274509803 1.0765773 0.9209679 0.89640397 0.7482435 0.38483706 0.9215686274509803 1.0132159 0.94955015
1.35 2.7 0.9028232 0.84792376 0.39315373 0.9215686274509803 1.0767947 0.92103636 0.8920284 0.7551695 0.37788945 0.9215686274509803 1.0118827 0.9384083
1.35 2.75 0.90284115 0.8479967 0.39315382 0.9215686274509803 1.0767897 0.92102116 0.89147115 0.75547016 0.3777947 0.9215686274509803 1.011318 0.9376118
1.35 1.8 0.9028376 0.84783673 0.39318383 0.9215686274509803 1.0765635 0.92095757 0.8993718 0.7465177 0.38836268 0.9215686274509803 1.0158486 0.95693445
1.35 2.55 0.9028427 0.84800255 0.3931169 0.9215686274509803 1.0767804 0.9210086 0.892003 0.7538147 0.3798052 0.9215686274509803 1.0098692 0.93288374
1.35 1.95 0.90283865 0.84788036 0.39315075 0.9215686274509803 1.0765632 0.9209349 0.8970873 0.7482152 0.3854243 0.9215686274509803 1.0143102 0.9513117
1.35 1.9 0.90283793 0.84787923 0.39315146 0.9215686274509803 1.0765603 0.9209339 0.8976319 0.7476153 0.38612512 0.9215686274509803 1.0147895 0.9531896
1.35 2.65 0.9028403 0.84792525 0.39318502 0.9215686274509803 1.0767871 0.9210248 0.8919981 0.7547319 0.378344 0.9215686274509803 1.011362 0.9386817
1.35 2.5 0.90284944 0.8480022 0.39310876 0.9215686274509803 1.0767742 0.92100704 0.89208275 0.7534398 0.38025534 0.9215686274509803 1.010512 0.9343337
1.35 2.15 0.9028509 0.84794277 0.39315593 0.9215686274509803 1.0765916 0.9209602 0.8945954 0.7498096 0.3835249 0.9215686274509803 1.012772 0.94357264
1.35 3.2 0.90271443 0.84794104 0.39292988 0.9215686274509803 1.0762454 0.92108357 0.889585 0.75841796 0.37701967 0.9215686274509803 1.0083131 0.9286671
1.35 2.25 0.90278864 0.84798664 0.3932228 0.9215686274509803 1.076598 0.92098546 0.89548224 0.7530774 0.3819595 0.9215686274509803 1.0150276 0.9429116
1.35 2.2 0.90278286 0.847944 0.39321953 0.9215686274509803 1.0765948 0.9209658 0.8951757 0.75271183 0.38221797 0.9215686274509803 1.0144581 0.9437084
1.35 1.15 0.902827 0.847975 0.3928828 0.9215686274509803 1.0760922 0.9210466 0.91122216 0.7588736 0.4034579 0.8823529411764706 1.0304722 0.9804945
1.35 2.3 0.9027991 0.8479867 0.39322487 0.9215686274509803 1.0765979 0.9209788 0.8943391 0.7532457 0.38110498 0.9215686274509803 1.0135332 0.9411439
1.35 2.45 0.90286374 0.8480156 0.39310795 0.9215686274509803 1.0767758 0.9210055 0.893193 0.7546606 0.38029945 0.9215686274509803 1.0132151 0.93791044
1.35 3.65 0.90275955 0.847993 0.39296108 0.9215686274509803 1.07681 0.9210422 0.8881213 0.763069 0.37548083 0.9215686274509803 1.0079916 0.9263543
1.35 2.4 0.90276116 0.84795797 0.39318195 0.9215686274509803 1.0767561 0.9210223 0.8926914 0.75236225 0.3808549 0.9215686274509803 1.0112549 0.93732977
1.35 3.15 0.9027157 0.84793717 0.3929421 0.9215686274509803 1.0762321 0.92106104 0.89053446 0.7604966 0.3768369 0.9215686274509803 1.010591 0.930503
1.35 3.1 0.9028577 0.8479421 0.39318982 0.9215686274509803 1.0762125 0.92102087 0.889842 0.75849795 0.37683192 0.9215686274509803 1.0099319 0.92964613
1.35 3.7 0.9028549 0.84799075 0.39284796 0.9215686274509803 1.0767598 0.9210565 0.88746816 0.7615463 0.3756496 0.9215686274509803 1.0067588 0.92809725
1.35 4.95 0.9031628 0.8482013 0.39348543 0.9215686274509803 1.0769986 0.9222813 0.88405305 0.7648469 0.37464595 0.9215686274509803 1.0023795 0.91288376
1.35 4.85 0.9029677 0.84806466 0.39330173 0.9215686274509803 1.0768758 0.9222491 0.88429946 0.76636827 0.374056 0.9215686274509803 1.0046095 0.91457546
1.35 5.0 0.9029873 0.84815854 0.39321712 0.9215686274509803 1.0769745 0.9222598 0.88433856 0.7657672 0.3745915 0.9215686274509803 1.0024165 0.91324306
1.4 0.05 inf inf nan 1.0 nan nan 0.945009 0.795872 0.44454512 0.8627450980392157 1.084776 0.91360945
1.4 0.1 2085413800.0 1883367300.0 455445380.0 0.9019607843137255 1.0372133 0.96541095 0.9435237 0.79872876 0.44492036 0.8627450980392157 1.088247 0.9056842
1.35 4.9 0.9029506 0.84799826 0.39323446 0.9215686274509803 1.076864 0.92227143 0.88476294 0.7662702 0.3744687 0.9215686274509803 1.0043448 0.91415894
1.35 4.8 0.90311176 0.84807885 0.39351478 0.9215686274509803 1.0768656 0.9222503 0.88482815 0.76566994 0.3745425 0.9215686274509803 1.0031513 0.9148307
1.4 0.4 0.9030648 0.84825027 0.39313072 0.9215686274509803 1.0764999 0.9222121 0.93548936 0.7887733 0.4391256 0.8627450980392157 1.0710895 0.91785526
1.4 0.2 0.90289026 0.84799755 0.3931918 0.9215686274509803 1.0765344 0.92220986 0.9427958 0.7936672 0.44411194 0.8627450980392157 1.079899 0.9141592
1.35 0.8 0.90290517 0.84821403 0.39286324 0.9215686274509803 1.0761205 0.9210494 0.9221389 0.7718576 0.4188418 0.8823529411764706 1.046772 0.953009
1.4 0.15 185142.48 167194.81 40441.08 0.9019607843137255 1.0372154 0.9655082 0.9415162 0.79328215 0.446909 0.8627450980392157 1.0769016 0.9071772
1.35 3.25 0.9028499 0.8479462 0.3931925 0.9215686274509803 1.0762466 0.9210852 0.88991994 0.7590682 0.37651277 0.9215686274509803 1.0097315 0.93068635
1.35 3.3 0.90268475 0.8481283 0.3930105 0.9215686274509803 1.0762877 0.92104256 0.88916034 0.75930715 0.3760532 0.9215686274509803 1.0093522 0.9299823
1.35 4.25 0.90282613 0.84799516 0.39309824 0.9215686274509803 1.0764414 0.92112887 0.8863878 0.7629671 0.37539476 0.9215686274509803 1.0058883 0.9214866
1.35 4.2 0.90267634 0.84785104 0.39292184 0.9215686274509803 1.07688 0.92110145 0.88572496 0.7627208 0.3751905 0.9215686274509803 1.0051944 0.9219481
1.4 0.45 0.9030605 0.8482424 0.39314047 0.9215686274509803 1.0765074 0.9222007 0.93193895 0.78536147 0.435499 0.8627450980392157 1.0700117 0.9206555
1.4 0.6 0.9030609 0.848242 0.39312267 0.9215686274509803 1.0765113 0.9222139 0.9264601 0.77511 0.42748013 0.8823529411764706 1.0498527 0.9384078
1.4 0.5 0.9030721 0.84825045 0.3931426 0.9215686274509803 1.0764977 0.92220116 0.9332107 0.7849407 0.4332135 0.8627450980392157 1.0677475 0.9316156
1.4 0.3 0.9030474 0.8482492 0.39311233 0.9215686274509803 1.0765015 0.9222177 0.93891054 0.78853273 0.43907043 0.8627450980392157 1.0737087 0.9200318
1.4 0.35 0.9030664 0.84824955 0.39313585 0.9215686274509803 1.0764948 0.92219985 0.9355089 0.7873029 0.441076 0.8627450980392157 1.0657685 0.9149283
1.35 4.15 0.9026678 0.8478527 0.39293113 0.9215686274509803 1.0768669 0.92109853 0.8857873 0.76414776 0.37578264 0.9215686274509803 1.0055271 0.9180946
1.4 0.55 0.9030623 0.84824204 0.3931261 0.9215686274509803 1.0765129 0.9222136 0.9306488 0.78086716 0.42877024 0.8627450980392157 1.0569831 0.935679
1.35 3.8 0.90287185 0.8480916 0.39288455 0.9215686274509803 1.0762337 0.92106205 0.8878815 0.76389027 0.3751728 0.9215686274509803 1.0081433 0.9258317
1.35 3.75 0.90289974 0.8481481 0.39287975 0.9215686274509803 1.0763215 0.9210589 0.88729733 0.7633455 0.376092 0.9215686274509803 1.0068913 0.92306256
1.4 1.5 0.9028067 0.84783554 0.39313173 0.9215686274509803 1.0765585 0.92097694 0.9030516 0.74706733 0.39137474 0.9019607843137255 1.0216402 0.96898216
1.4 1.55 0.90279406 0.84783506 0.39314523 0.9215686274509803 1.0765562 0.9209776 0.9021046 0.745814 0.39023146 0.9019607843137255 1.0199366 0.96596247
1.4 0.8 0.9030702 0.8482678 0.39311877 0.9215686274509803 1.076507 0.9222087 0.92045337 0.7672636 0.4156015 0.8823529411764706 1.0439209 0.9600979
1.4 0.85 0.90306234 0.8482593 0.39312607 0.9215686274509803 1.0765027 0.9222057 0.9170286 0.76490307 0.41377974 0.8823529411764706 1.0395575 0.9619588
1.4 1.95 0.90283865 0.84788036 0.39315075 0.9215686274509803 1.0765632 0.9209349 0.89538485 0.74912876 0.38378975 0.9215686274509803 1.0126439 0.94765055
1.4 2.0 0.9028599 0.8479403 0.39314532 0.9215686274509803 1.0765773 0.9209679 0.89585966 0.7510288 0.38332897 0.9215686274509803 1.0137444 0.94601846
1.4 0.25 0.9028783 0.8482045 0.39284068 0.9215686274509803 1.07612 0.92107356 0.9392836 0.79416084 0.4355069 0.8627450980392157 1.0745416 0.91705096
1.4 1.6 0.9028166 0.8478362 0.39313808 0.9215686274509803 1.0765641 0.9209932 0.9013583 0.7457268 0.38940075 0.9019607843137255 1.0191588 0.9624697
1.4 2.05 0.9028628 0.8479403 0.39313865 0.9215686274509803 1.0765785 0.9209579 0.89548284 0.7525665 0.38283798 0.9215686274509803 1.0134609 0.9433469
1.4 1.65 0.9029868 0.84788406 0.3934063 0.9215686274509803 1.0769444 0.92212534 0.89948195 0.746191 0.38723823 0.9215686274509803 1.0163732 0.958089
1.4 2.5 0.90284944 0.8480022 0.39310876 0.9215686274509803 1.0767742 0.92100704 0.8917668 0.75695336 0.37900972 0.9215686274509803 1.0107907 0.9312658
1.35 4.75 0.90284735 0.8480383 0.39304167 0.9215686274509803 1.0765169 0.92113996 0.8853772 0.76556224 0.375195 0.9215686274509803 1.0045985 0.91691923
1.35 4.55 0.9028453 0.8480153 0.3930484 0.9215686274509803 1.0765027 0.9211408 0.8857362 0.7649597 0.37531 0.9215686274509803 1.004526 0.91905737
1.4 1.2 0.9030228 0.8480234 0.39314178 0.9215686274509803 1.0764722 0.9221846 0.9067938 0.75427675 0.39995396 0.8823529411764706 1.0281769 0.9772258
1.35 4.65 0.90284246 0.8481157 0.39303955 0.9215686274509803 1.0764282 0.9211558 0.88585615 0.76594037 0.37513518 0.9215686274509803 1.0045031 0.91698927
1.35 4.6 0.9028475 0.848119 0.3930799 0.9215686274509803 1.0764135 0.921114 0.8851335 0.7651063 0.37475994 0.9215686274509803 1.0047265 0.91775775
1.4 0.75 0.90289 0.84818995 0.39285365 0.9215686274509803 1.0761251 0.92106783 0.92003876 0.77081543 0.4155075 0.8823529411764706 1.047716 0.9504113
1.4 0.7 0.9028924 0.84819853 0.39285314 0.9215686274509803 1.076125 0.92107093 0.920211 0.7730292 0.4196401 0.8823529411764706 1.0485176 0.93845
1.4 0.65 0.9028926 0.8481984 0.39285323 0.9215686274509803 1.0761234 0.9210703 0.92274755 0.7742841 0.4212478 0.8823529411764706 1.0494593 0.9409965
1.35 4.7 0.90285 0.8481202 0.3930683 0.9215686274509803 1.0764416 0.9211366 0.8851525 0.7659153 0.3745924 0.9215686274509803 1.0056614 0.9179384
1.4 2.65 0.90301126 0.8479747 0.393454 0.9215686274509803 1.0771681 0.92216825 0.89129996 0.7580576 0.37721962 0.9215686274509803 1.0129946 0.93405986
1.4 2.7 0.90299416 0.84797347 0.39342245 0.9215686274509803 1.077176 0.92217994 0.8903284 0.7562518 0.3772664 0.9215686274509803 1.010471 0.9329057
1.4 2.75 0.90298754 0.84797204 0.39343035 0.9215686274509803 1.0771765 0.92218167 0.88993263 0.7566171 0.37716332 0.9215686274509803 1.0081183 0.93209755
1.4 1.25 0.9028531 0.84797555 0.39287335 0.9215686274509803 1.0760945 0.9210417 0.907203 0.75232005 0.3969474 0.9019607843137255 1.0297507 0.9834898
1.4 0.95 0.9029053 0.8482193 0.392857 0.9215686274509803 1.0760845 0.9210433 0.91380644 0.76143444 0.40700603 0.8823529411764706 1.0350429 0.9688758
1.4 2.8 0.9030836 0.84799135 0.39331162 0.9215686274509803 1.0771493 0.92217326 0.8896744 0.75726855 0.37722963 0.9215686274509803 1.0073787 0.93003094
1.4 2.85 0.90302163 0.8480746 0.3933876 0.9215686274509803 1.0766047 0.9221616 0.8899169 0.7590217 0.37688997 0.9215686274509803 1.008969 0.92968905
1.4 2.95 0.90305346 0.8480607 0.39344484 0.9215686274509803 1.0765773 0.9221763 0.88938993 0.7602459 0.3759251 0.9215686274509803 1.0086657 0.9287056
1.4 0.9 0.90289354 0.8482145 0.39284116 0.9215686274509803 1.0761207 0.9210427 0.9152527 0.76367795 0.40936565 0.8823529411764706 1.0388597 0.96484303
1.4 2.9 0.9030513 0.8480968 0.39341477 0.9215686274509803 1.0765939 0.9221879 0.8901171 0.7599385 0.37648317 0.9215686274509803 1.0091461 0.9289217
1.4 3.15 0.9030612 0.8480934 0.39344683 0.9215686274509803 1.0765998 0.92216456 0.889379 0.76184887 0.375717 0.9215686274509803 1.0081118 0.9284924
1.4 3.0 0.90306205 0.84808624 0.39344564 0.9215686274509803 1.0765913 0.9221859 0.8890484 0.7597374 0.37666133 0.9215686274509803 1.0081283 0.9259151
0.1 1.2 0.9028482 0.8479756 0.39286506 0.9215686274509803 1.0760931 0.9210472 1.7903433 1.6745579 0.6034836 0.9215686274509803 1.3484398 0.96620834
0.05 2.6 0.9028439 0.8479255 0.39318287 0.9215686274509803 1.0767825 0.92102337 1.0209913 1.0092309 0.476724 0.9803921568627451 1.0357493 0.9574021
1.4 3.2 0.90288216 0.84798324 0.39319822 0.9215686274509803 1.0766236 0.9222182 0.88779813 0.7591448 0.3764465 0.9215686274509803 1.0056174 0.92506677
1.4 1.4 0.9028279 0.847874 0.3931358 0.9215686274509803 1.07669 0.9209802 0.9026703 0.7479917 0.3943025 0.9019607843137255 1.0222012 0.96962047
1.4 3.25 0.9030156 0.847993 0.39345393 0.9215686274509803 1.076617 0.9221959 0.88757205 0.7598569 0.37534115 0.9215686274509803 1.006813 0.9275109
1.4 3.3 0.90268475 0.8481283 0.3930105 0.9215686274509803 1.0762877 0.92104256 0.88813514 0.76028854 0.3757825 0.9215686274509803 1.0072697 0.92879885
1.4 2.25 0.90278864 0.84798664 0.3932228 0.9215686274509803 1.076598 0.92098546 0.8936722 0.7542961 0.38050738 0.9215686274509803 1.0128962 0.9403106
1.4 1.3 0.9028508 0.8479496 0.3928854 0.9215686274509803 1.0760862 0.9210139 0.90586686 0.75119066 0.3956596 0.9019607843137255 1.0272405 0.9802028
1.4 2.15 0.9028509 0.84794277 0.39315593 0.9215686274509803 1.0765916 0.9209602 0.89423704 0.7527596 0.38200948 0.9215686274509803 1.0140165 0.94168717
1.4 1.35 0.90283823 0.84789205 0.39313766 0.9215686274509803 1.076686 0.9209726 0.9036792 0.7498826 0.39532417 0.9019607843137255 1.0233092 0.9705242
1.4 3.7 0.9030242 0.84803665 0.39311662 0.9215686274509803 1.0771408 0.9221996 0.8861154 0.7629558 0.37482482 0.9215686274509803 1.0056206 0.923805
1.4 3.8 0.90303946 0.8481369 0.39315057 0.9215686274509803 1.0766147 0.92220473 0.88544255 0.76174974 0.37520447 0.9215686274509803 1.0043844 0.9186379
1.4 1.75 0.9028371 0.84783685 0.39318445 0.9215686274509803 1.0765597 0.92095673 0.8990302 0.7483016 0.38655868 0.9215686274509803 1.0157856 0.9559806
1.4 3.85 0.90292996 0.8481754 0.3933373 0.9215686274509803 1.076718 0.92220175 0.8862679 0.76380885 0.37452456 0.9215686274509803 1.0066913 0.92285943
0.1 1.3 0.9028508 0.8479496 0.3928854 0.9215686274509803 1.0760862 0.9210139 1.697405 1.5615315 0.6035076 0.9215686274509803 1.3344617 0.9722185
1.4 1.05 0.9028265 0.84797394 0.39288303 0.9215686274509803 1.0760871 0.9210446 0.9121956 0.7578708 0.40411934 0.8823529411764706 1.0343615 0.98274803
1.4 1.0 0.90290457 0.8482195 0.3928577 0.9215686274509803 1.0760854 0.9210439 0.911716 0.7596667 0.4082383 0.8823529411764706 1.0326699 0.96744955
1.4 1.7 0.90283704 0.847836 0.39318457 0.9215686274509803 1.0765574 0.9209556 0.8998773 0.7473147 0.38757333 0.9215686274509803 1.0166672 0.9581944
1.4 1.1 0.9028352 0.84797406 0.39290354 0.9215686274509803 1.076093 0.9210564 0.9107776 0.7580097 0.40216792 0.8823529411764706 1.0303282 0.9845342
1.4 3.05 0.9028618 0.8479482 0.3931867 0.9215686274509803 1.0762191 0.9210533 0.88938326 0.7603991 0.37730554 0.9215686274509803 1.0081974 0.9267735
1.4 1.15 0.902827 0.847975 0.3928828 0.9215686274509803 1.0760922 0.9210466 0.90977615 0.75671667 0.40037802 0.8823529411764706 1.0304714 0.987995
1.4 1.85 0.902838 0.84783655 0.39318267 0.9215686274509803 1.0765657 0.92095876 0.89705414 0.7487489 0.3855206 0.9215686274509803 1.0153688 0.95113814
1.4 1.8 0.9028376 0.84783673 0.39318383 0.9215686274509803 1.0765635 0.92095757 0.8976782 0.74778634 0.38633054 0.9215686274509803 1.0142084 0.95142776
1.4 1.9 0.90283793 0.84787923 0.39315146 0.9215686274509803 1.0765603 0.9209339 0.89605665 0.74850506 0.38483694 0.9215686274509803 1.0133728 0.94936156
1.4 3.75 0.903069 0.8481941 0.39314812 0.9215686274509803 1.0767027 0.92220247 0.88651735 0.76336 0.37418085 0.9215686274509803 1.0064911 0.9254093
1.4 3.35 0.9026529 0.8480028 0.3930083 0.9215686274509803 1.0768809 0.9210447 0.8881523 0.76112074 0.37562016 0.9215686274509803 1.0076127 0.9285566
1.4 3.9 0.9028104 0.84821224 0.3930306 0.9215686274509803 1.0763427 0.92107797 0.8859806 0.7635059 0.37568504 0.9215686274509803 1.0052763 0.9234332
1.4 2.2 0.90278286 0.847944 0.39321953 0.9215686274509803 1.0765948 0.9209658 0.8940265 0.7537775 0.3809459 0.9215686274509803 1.0131775 0.94164824
1.4 4.0 0.90267605 0.8480046 0.39301533 0.9215686274509803 1.0768152 0.9210851 0.8861719 0.763831 0.3757813 0.9215686274509803 1.0051725 0.9226321
1.4 4.05 0.902616 0.84785855 0.39300355 0.9215686274509803 1.0769118 0.9210788 0.8857985 0.7632184 0.37583435 0.9215686274509803 1.0044627 0.9213047
1.4 3.1 0.9028577 0.8479421 0.39318982 0.9215686274509803 1.0762125 0.92102087 0.8894691 0.76096964 0.37708673 0.9215686274509803 1.0082301 0.9265454
1.45 0.2 0.90289026 0.84799755 0.3931918 0.9215686274509803 1.0765344 0.92220986 0.9353595 0.78935677 0.4446938 0.8823529411764706 1.0669054 0.89737964
1.4 3.95 0.9026849 0.8480272 0.39299813 0.9215686274509803 1.0767822 0.92108023 0.88607186 0.7631706 0.37584144 0.9215686274509803 1.0049068 0.921882
1.4 2.1 0.9028678 0.8479404 0.39313996 0.9215686274509803 1.0765826 0.92095894 0.89451486 0.75201964 0.3825859 0.9215686274509803 1.0136291 0.94106245
1.45 0.35 0.9030664 0.84824955 0.39313585 0.9215686274509803 1.0764948 0.92219985 0.93105286 0.78550696 0.4399581 0.8823529411764706 1.06208 0.9074656
1.45 1.45 0.9028082 0.8478357 0.39314732 0.9215686274509803 1.0765532 0.92096925 0.90029055 0.74497163 0.39082417 0.9019607843137255 1.0160937 0.9630927
1.45 0.3 0.9030474 0.8482492 0.39311233 0.9215686274509803 1.0765015 0.9222177 0.93607527 0.79142785 0.43850258 0.8627450980392157 1.0710797 0.91160494
1.45 1.4 0.9028279 0.847874 0.3931358 0.9215686274509803 1.07669 0.9209802 0.9009776 0.74424577 0.39234534 0.9019607843137255 1.0166569 0.96532613
1.45 1.55 0.90279406 0.84783506 0.39314523 0.9215686274509803 1.0765562 0.9209776 0.8987038 0.7471353 0.38868207 0.9019607843137255 1.014208 0.95700705
1.45 0.4 0.9030648 0.84825027 0.39313072 0.9215686274509803 1.0764999 0.9222121 0.9304611 0.78641504 0.4364501 0.8627450980392157 1.0602949 0.9133303
1.45 0.45 0.9030605 0.8482424 0.39314047 0.9215686274509803 1.0765074 0.9222007 0.9275307 0.7813592 0.43419427 0.8627450980392157 1.0586329 0.9184855
