lengthscale l2regularizer rmse_mean rmse_median rmse_std pi_cov pi_sum nll_mean nll_median nll_std
0.3 0.8 1.7331965 1.5456375 0.76897 0.9215686274509803 47 1.0303037 0.8841784 0.3108716
0.1 0.4 3.640452 3.9860072 1.936597 0.8235294117647058 42 1.3782063 1.1556013 0.8127702
0.2 0.45 2.2713537 2.4688282 0.99496084 0.9019607843137255 46 1.1000935 0.9106317 0.35051116
0.9 0.15 1.0227711 0.93627346 0.48171517 0.9607843137254902 49 1.0053332 0.9987081 0.14160302
0.1 0.45 3.705946 4.0913267 2.0044835 0.8235294117647058 42 1.3103502 1.1568837 0.59272456
0.45 0.6 1.1651565 1.1061144 0.56100774 0.9019607843137255 46 1.1126076 0.9736188 0.31517527
0.15 0.95 1.9246264 1.8668911 0.64524686 0.9215686274509803 47 1.0628711 1.1087701 0.16816065
0.1 0.5 3.7116795 3.9933915 1.9652447 0.8235294117647058 42 1.3022082 1.1310983 0.54239595
0.4 0.6 1.3301814 1.0709578 0.674505 0.9215686274509803 47 1.0641887 0.961936 0.2671055
0.3 0.35 1.7859501 1.5214622 0.88947374 0.9215686274509803 47 0.9973062 0.89981604 0.2694921
0.65 0.55 1.0685617 1.0291591 0.48526013 0.9607843137254902 49 0.9786394 0.9398947 0.14620082
0.2 0.15 2.0355556 2.2484293 0.9990125 0.9215686274509803 47 1.0437696 0.87840325 0.345273
0.35 0.3 1.3933506 1.3154798 0.6470814 0.9215686274509803 47 1.0288029 0.90212363 0.2345193
0.15 0.15 1.7950236 1.8561404 0.5755705 0.9411764705882353 48 1.0705347 1.0465189 0.21092753
0.9 0.1 1.0226257 0.93621075 0.4784684 0.9607843137254902 49 1.008016 0.9968478 0.14164758
0.65 0.5 1.06677 1.0317359 0.48798013 0.9607843137254902 49 0.978627 0.94028264 0.1507625
0.2 0.55 2.251169 2.3605082 0.96311593 0.9019607843137255 46 1.076505 0.9458319 0.3125616
