lengthscale l2regularizer bae_rmse_mean bae_rmse_median bae_std bae_cov nll_bae_mean nll_bae_median
0.2 2.3 1.891604 1.755688 0.5918965 0.7450980392156863 2.2288349 1.346214
0.2 2.05 2.0091207 1.8256655 0.5847496 0.7450980392156863 2.4856818 1.3554531
0.2 2.5 1.8273035 1.6418173 0.60366076 0.7647058823529411 1.995944 1.3565276
0.2 1.3 2.6120808 2.1323595 1.0152315 0.7254901960784313 3.3024209 1.5602185
0.2 1.4 2.4905956 2.0563226 0.87494606 0.7254901960784313 3.2446897 1.5157902
0.2 0.05 5.806553 3.7754502 5.459817 0.7254901960784313 3.259134 1.5848219
0.2 2.4 1.8603115 1.704889 0.60055727 0.7450980392156863 2.1492293 1.3451974
0.2 2.85 1.7429613 1.5147266 0.62437224 0.7843137254901961 1.7593017 1.3742871
0.2 1.45 2.432503 2.0317783 0.8270691 0.6862745098039216 3.1879733 1.4752204
0.2 2.25 1.9199048 1.764397 0.5888307 0.7254901960784313 2.2832537 1.3440994
0.2 2.35 1.8837816 1.7344791 0.5938243 0.7254901960784313 2.1730082 1.3408244
0.2 2.45 1.847504 1.678087 0.60028625 0.7647058823529411 2.077687 1.3515873
0.2 1.9 2.09642 1.8536563 0.5999307 0.7450980392156863 2.6878138 1.3621826
0.2 3.95 1.5265621 1.252008 0.65181327 0.8627450980392157 1.3386679 1.2093351
0.2 0.8 3.6454723 2.6213698 2.4160643 0.7058823529411765 2.865653 2.2497697
0.2 0.45 4.79306 3.2387252 4.1219068 0.6862745098039216 3.2423408 1.6855972
0.2 2.7 1.7770925 1.5685203 0.61962056 0.7647058823529411 1.8260587 1.3713269
0.2 2.75 1.7619209 1.5517848 0.6178777 0.7647058823529411 1.828915 1.3859708
0.2 2.8 1.7464732 1.533591 0.61347425 0.7647058823529411 1.7866359 1.3636835
0.2 3.1 1.6771111 1.4241414 0.61923015 0.8235294117647058 1.6119593 1.3517954
0.2 2.65 1.7912617 1.588035 0.60889435 0.7647058823529411 1.9141188 1.3781037
0.2 2.0 2.0455205 1.8296895 0.5829666 0.7450980392156863 2.5943236 1.3646111
0.2 2.15 1.966116 1.7982926 0.60144866 0.7254901960784313 2.3405023 1.3566899
0.2 2.55 1.8158569 1.6206012 0.6045761 0.7647058823529411 1.973411 1.3605168
0.2 1.5 2.389392 1.9782761 0.80109453 0.6862745098039216 3.1409085 1.4618104
0.2 3.2 1.6463348 1.3743789 0.6276256 0.8235294117647058 1.5589365 1.3375432
0.2 3.45 1.6102238 1.3394608 0.6453039 0.8431372549019608 1.4693063 1.2868366
0.2 3.35 1.6246538 1.3439314 0.6387619 0.8627450980392157 1.5162708 1.3177333
0.2 3.25 1.643654 1.3695985 0.6226993 0.8235294117647058 1.575678 1.3472886
0.2 2.6 1.803648 1.6002624 0.6130761 0.7647058823529411 1.9511944 1.3795393
0.2 3.5 1.6023084 1.3290215 0.64615107 0.8431372549019608 1.4616255 1.271116
0.2 3.65 1.5743293 1.3071456 0.6458489 0.8627450980392157 1.4029597 1.2576547
0.2 3.85 1.532348 1.2468972 0.648602 0.8627450980392157 1.3297395 1.2197757
0.2 3.7 1.5706383 1.3038044 0.64472914 0.8627450980392157 1.4044638 1.2359143
0.2 3.75 1.5529608 1.2877765 0.64927375 0.8627450980392157 1.3521341 1.2257928
0.2 4.1 1.505146 1.237078 0.6485499 0.8627450980392157 1.3029019 1.1673055
0.2 3.0 1.69903 1.4555459 0.62995964 0.803921568627451 1.6844063 1.3757182
0.2 3.9 1.5335068 1.2635715 0.6485247 0.8627450980392157 1.342255 1.1875324
0.2 3.3 1.6350075 1.3625567 0.62496585 0.8431372549019608 1.559405 1.3116736
0.2 3.4 1.6215854 1.3508327 0.64464897 0.8431372549019608 1.4882932 1.3010429
0.2 2.95 1.7141237 1.4812026 0.6280649 0.7843137254901961 1.6890144 1.3658129
0.2 3.8 1.5528336 1.2831678 0.64599323 0.8627450980392157 1.3822552 1.2085185
0.2 2.9 1.7301947 1.5091861 0.6221983 0.7843137254901961 1.7639986 1.3901782
0.2 3.05 1.6895102 1.4310513 0.6297024 0.8235294117647058 1.6156454 1.3757191
0.2 3.15 1.655239 1.3853998 0.6270038 0.8235294117647058 1.5611631 1.3279378
0.2 4.2 1.4907943 1.2214768 0.6539279 0.9019607843137255 1.2790169 1.1656516
0.25 0.3 3.1558383 2.2745059 1.8628228 0.7843137254901961 2.4597588 1.447038
0.2 1.85 2.130685 1.8439095 0.60663825 0.6862745098039216 2.8789835 1.3887079
0.2 4.15 1.4981705 1.2271295 0.6562469 0.8823529411764706 1.2913712 1.1724997
0.2 4.75 1.4238672 1.155699 0.6484063 0.9215686274509803 1.1914659 1.1247977
0.25 1.05 2.0956738 1.8127258 0.67506397 0.7254901960784313 3.4333503 1.2395024
0.2 3.6 1.5821147 1.3139367 0.64554137 0.8627450980392157 1.4127417 1.2504416
0.2 3.55 1.5902125 1.3195683 0.6454212 0.8431372549019608 1.4360886 1.2627065
0.2 4.55 1.4460312 1.1739168 0.65304065 0.9019607843137255 1.22642 1.1331329
0.2 4.45 1.4572021 1.1874251 0.649996 0.9019607843137255 1.2377819 1.1327643
0.25 0.05 3.390321 2.5078006 2.164805 0.7647058823529411 2.3267863 1.5699589
0.2 4.05 1.5127425 1.2430336 0.64635766 0.8627450980392157 1.3260291 1.19076
0.2 4.0 1.5191703 1.2465616 0.6507036 0.8627450980392157 1.3244046 1.1813803
0.2 4.95 1.3992867 1.1244695 0.64808387 0.9215686274509803 1.1628072 1.1068777
0.2 4.7 1.4294709 1.162232 0.64847463 0.9019607843137255 1.1966289 1.1240392
0.2 4.5 1.451208 1.1788223 0.64866424 0.9019607843137255 1.2282631 1.1289846
0.2 4.65 1.4359921 1.1631491 0.6490258 0.9019607843137255 1.2115875 1.1208836
0.2 4.6 1.4398769 1.1695093 0.64964575 0.9019607843137255 1.2127825 1.1199882
0.2 4.8 1.4186574 1.1444633 0.6484103 0.9215686274509803 1.1922265 1.1219127
0.2 4.25 1.4873611 1.2168787 0.64765936 0.9019607843137255 1.2894005 1.1590407
0.2 5.0 1.3981708 1.1268648 0.6482638 0.9215686274509803 1.1594683 1.1054931
0.25 0.15 3.2985687 2.3802547 2.1892385 0.7843137254901961 2.235094 1.4214599
0.2 4.4 1.4643048 1.1932582 0.64909357 0.9019607843137255 1.2459385 1.1492238
0.2 4.35 1.4703766 1.1981914 0.65157884 0.9019607843137255 1.2519702 1.1486616
0.2 4.3 1.475959 1.2042739 0.6519969 0.9019607843137255 1.2515721 1.1546996
0.25 1.65 1.7879213 1.7683332 0.6224037 0.7647058823529411 2.8811557 1.1824621
0.25 0.1 3.283138 2.4084246 2.1578717 0.803921568627451 2.2871342 1.6692168
0.25 0.8 2.3763528 1.774425 0.93486583 0.6470588235294118 3.3987122 1.2735937
0.25 0.45 2.8581495 2.1400356 1.5137501 0.7450980392156863 2.6060636 1.4190437
0.2 4.85 1.4120336 1.1437659 0.6487914 0.9215686274509803 1.1790156 1.1193552
0.25 0.35 3.0927856 2.134417 1.9888104 0.7647058823529411 2.3686686 1.4749249
0.25 0.4 2.920325 2.1019216 1.6506325 0.7254901960784313 2.5326548 1.3596853
0.2 4.9 1.4075509 1.1392555 0.6476485 0.9215686274509803 1.1742755 1.1123339
0.25 2.85 1.4695969 1.2147374 0.63737005 0.803921568627451 1.6003479 1.1372224
0.25 0.6 2.616841 1.9187944 1.215918 0.7254901960784313 2.8634815 1.3100075
0.25 0.7 2.5238976 1.8338838 1.1132329 0.6862745098039216 3.0853589 1.2854242
0.25 0.65 2.6084325 1.9131777 1.2023317 0.6666666666666666 3.2251816 1.270899
0.25 0.2 3.2463315 2.3561635 2.1949637 0.7647058823529411 2.2875087 1.4982212
0.25 1.55 1.8067774 1.7852483 0.60790485 0.7843137254901961 2.933382 1.196449
0.25 0.55 2.7525966 1.9930105 1.3897436 0.7058823529411765 2.8909733 1.3338993
0.25 1.3 1.9304506 1.8265889 0.61390686 0.7450980392156863 3.321357 1.288832
0.25 1.6 1.7853514 1.7706397 0.6130332 0.7843137254901961 2.9320552 1.1364381
0.25 0.5 2.8255317 2.0873551 1.5134847 0.7254901960784313 2.6541584 1.3386298
0.25 0.75 2.430461 1.8105723 1.0006154 0.6470588235294118 3.284098 1.2838637
0.25 1.2 1.9937681 1.8342576 0.6171114 0.7450980392156863 3.4467304 1.2587696
0.25 1.25 1.9589578 1.8113148 0.625711 0.7450980392156863 3.3492568 1.2671212
0.25 1.15 2.0112417 1.8098137 0.6486542 0.7450980392156863 3.4001675 1.2392354
0.25 2.95 1.4552059 1.1969147 0.6367494 0.803921568627451 1.5582241 1.131602
0.25 1.4 1.8932647 1.8088958 0.6109021 0.7843137254901961 3.2855618 1.3185415
0.25 1.85 1.7123607 1.6809103 0.6064072 0.7843137254901961 2.5649815 1.0922565
0.25 2.2 1.6153551 1.4803913 0.6289651 0.7450980392156863 2.1406963 1.1036794
0.25 2.05 1.6553901 1.5325079 0.63670546 0.7450980392156863 2.347143 1.1324604
0.25 0.9 2.2602024 1.7849263 0.8074527 0.6862745098039216 3.45379 1.2678322
0.25 0.85 2.300443 1.8104663 0.8098122 0.6666666666666666 3.5123184 1.2538023
0.25 1.45 1.8506889 1.8113098 0.6040563 0.7843137254901961 3.0882635 1.2815568
0.25 1.95 1.6847044 1.6183419 0.62097716 0.7647058823529411 2.4140713 1.1195459
0.25 1.35 1.9050312 1.8042877 0.6130317 0.7647058823529411 3.234155 1.3048465
0.25 0.95 2.1828651 1.828573 0.6996646 0.7058823529411765 3.425766 1.2883556
0.25 1.8 1.7261673 1.6932045 0.61991984 0.7843137254901961 2.6028783 1.130856
0.25 1.1 2.0289361 1.7801261 0.66504484 0.7254901960784313 3.306125 1.2410033
0.25 1.5 1.8396345 1.8095249 0.60852677 0.7843137254901961 3.1173832 1.242373
0.25 1.0 2.126335 1.8223946 0.6863479 0.7254901960784313 3.3632278 1.2422419
0.25 2.1 1.6514087 1.5524383 0.62424815 0.7450980392156863 2.3024538 1.0964122
0.25 2.0 1.6691834 1.5801369 0.62403506 0.7450980392156863 2.3722818 1.1043444
0.25 2.15 1.6272408 1.5021015 0.62747675 0.7450980392156863 2.1776812 1.1048038
0.25 2.6 1.5298644 1.2980802 0.6343398 0.7450980392156863 1.7820258 1.1327628
0.25 2.9 1.4686842 1.2011943 0.6460497 0.803921568627451 1.6177683 1.1313932
0.25 2.35 1.5764499 1.396437 0.6293638 0.7450980392156863 1.9479197 1.1148224
0.25 3.15 1.4187871 1.1487284 0.64722496 0.803921568627451 1.4409784 1.0694361
0.25 2.7 1.4998506 1.2468497 0.6336748 0.7647058823529411 1.6932316 1.1318117
0.25 2.25 1.5926522 1.4421995 0.6151296 0.7450980392156863 2.0287879 1.0774288
0.25 3.05 1.4372907 1.172821 0.64052874 0.803921568627451 1.5117168 1.1184816
0.25 2.55 1.5326885 1.3237001 0.6173931 0.7450980392156863 1.856692 1.0996497
0.25 1.75 1.7506533 1.7613053 0.61717004 0.803921568627451 2.7499645 1.1480188
0.25 2.65 1.515544 1.2767898 0.63713384 0.7450980392156863 1.7660631 1.1386874
0.25 1.7 1.7632288 1.7615519 0.6178705 0.7843137254901961 2.8792846 1.143499
0.25 0.25 3.1693394 2.3034732 1.9916055 0.7647058823529411 2.39378 1.417731
0.25 3.3 1.3958429 1.1309891 0.64350104 0.8235294117647058 1.3663273 1.0952477
0.25 3.1 1.4214458 1.1660228 0.6287704 0.803921568627451 1.4665627 1.1182089
0.25 4.85 1.2405033 0.9636828 0.633603 0.9019607843137255 1.0647624 0.9951216
0.25 4.15 1.2951684 1.0169655 0.64307463 0.9019607843137255 1.1562606 1.0340341
0.25 2.45 1.5560646 1.3629527 0.6284136 0.7450980392156863 1.9071707 1.1201595
0.25 2.4 1.5697953 1.3863517 0.6262036 0.7450980392156863 1.9678507 1.1127646
0.25 3.5 1.3751148 1.0983696 0.6526436 0.8431372549019608 1.3330258 1.0851018
0.25 1.9 1.6999598 1.6571038 0.62178856 0.7843137254901961 2.6115034 1.1145451
0.25 3.2 1.4112974 1.1448085 0.63932824 0.803921568627451 1.4316931 1.1050613
0.25 2.5 1.5455527 1.3400075 0.632505 0.7450980392156863 1.8694687 1.1288025
0.25 3.8 1.3307501 1.0568106 0.64005727 0.8627450980392157 1.2223253 1.0195928
0.25 2.75 1.4902021 1.2366943 0.63477576 0.803921568627451 1.6559681 1.1303163
0.25 3.65 1.3468312 1.0741928 0.6373789 0.8627450980392157 1.2745423 1.0632855
0.25 2.8 1.48444 1.2262154 0.6353251 0.803921568627451 1.6580868 1.1373502
0.25 3.45 1.3791404 1.1049793 0.6515826 0.8431372549019608 1.3387219 1.0817289
0.25 4.8 1.241634 0.97143173 0.63124335 0.9019607843137255 1.0657614 0.9794085
0.25 4.9 1.2347537 0.9631282 0.6270466 0.9019607843137255 1.0554745 0.970652
0.25 3.75 1.3398614 1.0628297 0.64892584 0.8627450980392157 1.2385812 1.0511999
0.25 3.7 1.3440331 1.0738881 0.64284605 0.8627450980392157 1.2556208 1.0668331
0.25 4.4 1.2715802 0.99724305 0.6394043 0.9019607843137255 1.1153164 1.0200659
0.25 4.45 1.2657744 0.9911738 0.63770384 0.9019607843137255 1.1023041 1.01139
0.25 3.25 1.3975382 1.132143 0.6373127 0.803921568627451 1.3958734 1.0918138
0.25 3.9 1.3179568 1.041699 0.64368796 0.9019607843137255 1.1933757 1.0448651
0.25 3.35 1.3874544 1.1173394 0.63783634 0.8431372549019608 1.3691918 1.0854661
0.25 4.3 1.2819327 1.0059366 0.642511 0.9019607843137255 1.1302302 1.0241265
0.25 3.85 1.3247112 1.051122 0.6399701 0.8627450980392157 1.2124363 1.0505267
0.25 3.6 1.358373 1.081645 0.6479555 0.8627450980392157 1.2852927 1.0663683
0.3 0.55 2.1007144 1.7387427 0.8667351 0.7450980392156863 2.9056919 1.2363361
0.25 3.55 1.3624369 1.0936022 0.64196616 0.8431372549019608 1.298162 1.0808648
0.25 4.2 1.2881123 1.0150933 0.63945615 0.9019607843137255 1.1378268 1.0300431
0.25 4.25 1.2863456 1.0099517 0.6481954 0.9019607843137255 1.1341166 1.0309203
0.25 4.35 1.2752388 1.0002483 0.63871914 0.9019607843137255 1.1186042 1.0234032
0.3 0.35 2.327526 1.7293099 1.1491697 0.6862745098039216 2.8368747 1.2251122
0.3 0.3 2.328399 1.7497218 1.1633102 0.6862745098039216 2.896781 1.2267604
0.25 4.6 1.2551075 0.979681 0.63619995 0.9019607843137255 1.0872747 1.0062184
0.25 4.7 1.248681 0.97405183 0.63699543 0.9019607843137255 1.0736886 0.9992585
0.25 4.65 1.2538819 0.97939056 0.63778555 0.9019607843137255 1.0828408 1.0052392
0.25 3.95 1.3129176 1.0415897 0.6428691 0.9019607843137255 1.1805617 1.0401506
0.25 4.05 1.3022803 1.0278752 0.6426925 0.9019607843137255 1.1693891 1.0361118
0.3 0.85 1.8976403 1.7773325 0.7192786 0.7843137254901961 2.7691357 1.0899985
0.3 0.25 2.4060092 1.7601353 1.1731727 0.6666666666666666 2.9991 1.2394501
0.25 4.1 1.3007698 1.0249897 0.63828796 0.9019607843137255 1.174254 1.0381942
0.3 0.8 1.9256234 1.760889 0.7466083 0.7843137254901961 2.7982757 1.1355773
0.3 2.35 1.3594552 1.1085243 0.6004194 0.803921568627451 1.5273978 1.0474762
0.25 5.0 1.2296818 0.95687056 0.6313431 0.9019607843137255 1.048368 0.99201435
0.3 0.05 2.4331558 1.8237295 1.2222995 0.6666666666666666 3.1321862 1.23406
0.3 0.1 2.469593 1.8511386 1.2824916 0.6666666666666666 2.9702137 1.2079554
0.3 1.0 1.8174025 1.7523794 0.6759332 0.7647058823529411 2.846463 1.0626905
0.3 0.2 2.3739505 1.7619102 1.1713423 0.6862745098039216 2.9725988 1.231385
0.3 0.4 2.2521353 1.7385563 1.064376 0.7058823529411765 2.873019 1.2572061
0.25 3.0 1.4446839 1.1856207 0.6332733 0.803921568627451 1.5261804 1.128406
0.3 1.4 1.6336637 1.6714325 0.5805657 0.7843137254901961 2.629083 1.0724509
0.25 4.55 1.2620761 0.98617566 0.63738304 0.9019607843137255 1.1010985 1.009472
0.3 0.9 1.8703569 1.7361598 0.7091845 0.7647058823529411 2.8183224 1.063454
0.3 1.5 1.5834485 1.5576394 0.5728115 0.7647058823529411 2.4613917 1.0944006
0.25 4.5 1.2613128 0.9888886 0.63581175 0.9019607843137255 1.0974578 1.009603
0.3 1.45 1.6148883 1.6437569 0.5747076 0.7647058823529411 2.5968704 1.0896833
0.3 1.7 1.5252676 1.4229641 0.5739993 0.7647058823529411 2.1918275 1.1090422
0.3 0.45 2.2324526 1.738236 1.0162957 0.7450980392156863 2.791928 1.2346661
0.3 1.05 1.8009189 1.7668308 0.640889 0.7647058823529411 2.7832897 1.0249265
0.25 4.75 1.2447078 0.9690418 0.63516074 0.9019607843137255 1.0712088 1.0004337
0.3 2.45 1.3315321 1.0947056 0.60901237 0.8431372549019608 1.3596908 1.0432817
0.3 0.5 2.156399 1.707627 0.95010084 0.7058823529411765 2.8696365 1.2428646
0.3 0.6 2.0737944 1.6978261 0.9065714 0.7647058823529411 2.7514484 1.2483482
0.3 0.7 2.0146616 1.7941868 0.8000323 0.7647058823529411 2.7609417 1.2481691
0.25 4.95 1.2324128 0.9607116 0.6299707 0.9019607843137255 1.0524732 0.9938334
0.3 0.75 1.9591799 1.756664 0.7745594 0.7843137254901961 2.8078315 1.2447119
0.3 1.65 1.5437407 1.4721363 0.5690653 0.7647058823529411 2.3346825 1.1140099
0.3 0.65 2.0242932 1.7451464 0.81040543 0.7647058823529411 2.8321648 1.253927
0.3 1.2 1.7129074 1.7178584 0.60416394 0.7647058823529411 2.798795 1.0354302
0.3 1.15 1.7392335 1.7176584 0.61247563 0.7647058823529411 2.7445962 1.0131354
0.3 2.0 1.4310006 1.2037561 0.58250767 0.7843137254901961 1.778758 1.0815289
0.3 1.55 1.5725975 1.525166 0.5702082 0.7647058823529411 2.4307928 1.1119089
0.3 1.75 1.5083947 1.3749571 0.56819093 0.7647058823529411 2.1582747 1.083445
0.3 1.6 1.5598044 1.505691 0.56747335 0.7647058823529411 2.421685 1.1020725
0.3 2.15 1.3977938 1.1633066 0.5801833 0.7843137254901961 1.7187132 1.0617492
0.3 2.3 1.3641958 1.1216851 0.5932633 0.803921568627451 1.5198088 1.0361409
0.3 0.95 1.8267288 1.7604005 0.6777484 0.7647058823529411 2.8102894 1.0535141
0.3 2.4 1.345645 1.091944 0.5996935 0.803921568627451 1.4748621 1.0372893
0.3 2.05 1.4171749 1.1824967 0.58404195 0.7843137254901961 1.7524275 1.0756367
0.3 1.1 1.7634062 1.7512712 0.6296939 0.7647058823529411 2.7845142 1.0139877
0.3 1.9 1.4606271 1.2682655 0.5788395 0.7647058823529411 1.9575071 1.0804021
0.3 1.3 1.6881456 1.7027481 0.59694713 0.7647058823529411 2.7737854 1.0701792
0.3 1.25 1.6958109 1.7255349 0.5979529 0.7647058823529411 2.7455769 1.056425
0.3 1.35 1.6504345 1.6877675 0.5841914 0.7843137254901961 2.6705883 1.0674231
0.3 2.1 1.4025744 1.1723099 0.58902484 0.803921568627451 1.6651238 1.0683522
0.3 2.75 1.2878569 1.0308886 0.61186033 0.8627450980392157 1.261355 1.0160652
0.3 3.5 1.2122731 0.9553697 0.620947 0.9019607843137255 1.0684477 0.9973185
0.3 1.8 1.4880124 1.3397129 0.5747222 0.7647058823529411 2.0574386 1.1022058
0.3 3.35 1.2294371 0.9768397 0.62083393 0.9019607843137255 1.0990458 0.9934396
0.3 4.5 1.160639 0.8950095 0.60576475 0.8823529411764706 1.0074469 0.94440293
0.3 1.95 1.4530835 1.2495455 0.5767 0.7647058823529411 1.9266338 1.0759875
0.3 1.85 1.4758968 1.3162558 0.57345223 0.7647058823529411 2.0373054 1.0951612
0.3 2.95 1.2638017 1.0090903 0.6166403 0.9019607843137255 1.1903191 1.016256
0.3 2.85 1.2798184 1.0307178 0.6111452 0.9019607843137255 1.2393827 1.026657
0.3 2.9 1.2692113 1.0158969 0.6192189 0.9019607843137255 1.192933 1.0160315
0.3 2.5 1.3195674 1.0674005 0.61445326 0.8627450980392157 1.3314947 1.0290968
0.3 3.2 1.2386657 0.983052 0.6189789 0.9019607843137255 1.1280687 1.0057783
0.3 2.55 1.320645 1.0637869 0.60901076 0.8627450980392157 1.3710922 1.0320189
0.3 3.25 1.2328643 0.9754278 0.61988056 0.9019607843137255 1.1175293 1.0053447
0.3 2.25 1.3645878 1.1299472 0.5998798 0.803921568627451 1.4665542 1.0548229
0.3 2.65 1.306092 1.0548396 0.6056608 0.8431372549019608 1.3199335 1.0251952
0.3 2.7 1.3027543 1.0515815 0.60635966 0.8823529411764706 1.3112829 1.0359926
0.3 3.05 1.2536693 0.99869716 0.62515384 0.9019607843137255 1.1493169 1.0074362
0.3 3.0 1.2644442 1.0050018 0.62649983 0.9019607843137255 1.1810355 1.0070786
0.3 3.1 1.2431608 0.99645984 0.6185401 0.9019607843137255 1.1229932 1.0078437
0.3 2.6 1.3145901 1.0593358 0.6095713 0.8431372549019608 1.3446587 1.0251164
0.3 3.15 1.2425058 0.98720217 0.6226331 0.9019607843137255 1.1286947 0.99852693
0.35 0.15 2.16082 1.7672809 1.0269446 0.803921568627451 2.2865105 1.2716534
0.35 0.5 1.9845614 1.8564239 0.8096178 0.7843137254901961 2.2484663 1.1510117
0.3 3.65 1.2097273 0.94185275 0.6267869 0.9019607843137255 1.0748061 1.0041337
0.3 3.6 1.2074143 0.946642 0.6198676 0.9019607843137255 1.069141 0.99904835
0.3 4.05 1.1824173 0.91434956 0.6222824 0.8823529411764706 1.0311921 0.9823985
0.3 3.55 1.209753 0.94783795 0.62587184 0.9019607843137255 1.06803 0.99642193
0.3 3.7 1.2017869 0.9376559 0.62283844 0.9019607843137255 1.0640862 0.9972005
0.3 3.85 1.1941231 0.9275259 0.6236983 0.8823529411764706 1.0453521 0.99591196
0.3 4.1 1.1809682 0.9113958 0.6214724 0.8823529411764706 1.0303156 0.98205405
0.3 4.45 1.1631044 0.89618754 0.60948867 0.8823529411764706 1.0096799 0.9388999
0.3 3.8 1.1987585 0.93530184 0.6224863 0.9019607843137255 1.0528814 0.992666
0.3 3.9 1.1882808 0.9233214 0.62008977 0.8823529411764706 1.0409175 1.0002989
0.3 4.8 1.149499 0.88554466 0.5992651 0.8823529411764706 0.9954677 0.9239627
0.35 0.05 2.1984375 1.8397703 1.0140502 0.7843137254901961 2.341533 1.2939775
0.3 3.45 1.2173114 0.9614353 0.62163574 0.9019607843137255 1.085159 0.99496514
0.3 4.65 1.1563994 0.88792956 0.6067067 0.8823529411764706 1.002302 0.9267967
0.3 5.0 1.1457967 0.8810662 0.5973765 0.8823529411764706 0.99418163 0.91854393
0.3 3.3 1.2321436 0.97585434 0.6268889 0.9019607843137255 1.0992018 0.99411166
0.3 4.3 1.1702703 0.902951 0.6141369 0.8823529411764706 1.0169177 0.94852436
0.3 3.4 1.2226552 0.962935 0.6271657 0.9019607843137255 1.0921831 0.9951816
0.35 0.2 2.1664493 1.869992 0.9563067 0.7843137254901961 2.329772 1.3133986
0.3 4.25 1.172279 0.9060255 0.61269176 0.8823529411764706 1.023437 0.96797734
0.35 0.4 2.0548851 1.8905181 0.8777146 0.803921568627451 2.2865102 1.2209858
0.35 0.6 1.8827953 1.8015916 0.74227595 0.7843137254901961 2.304986 1.0691563
0.3 2.2 1.3838235 1.1487017 0.58850455 0.803921568627451 1.5884709 1.0533891
0.3 4.35 1.1679494 0.90186775 0.6127983 0.8823529411764706 1.0120467 0.9456605
0.3 4.7 1.1556588 0.88890624 0.6055579 0.8823529411764706 1.0014328 0.92386067
0.35 0.3 2.1396327 1.9184773 0.9364997 0.803921568627451 2.261919 1.2641426
0.35 2.45 1.199526 0.94348514 0.6147786 0.9019607843137255 1.0705703 1.0333664
0.3 4.9 1.1490824 0.8859682 0.5981951 0.8823529411764706 0.99353224 0.9192257
0.3 4.85 1.1473628 0.8816982 0.59972525 0.8823529411764706 0.99437475 0.9212707
0.3 4.75 1.1529195 0.8873635 0.60328954 0.8823529411764706 1.0023514 0.93039006
0.35 0.35 2.0865943 1.8683414 0.91566765 0.803921568627451 2.2684479 1.234543
0.3 4.4 1.1654481 0.8995813 0.608531 0.8823529411764706 1.0153058 0.9537288
0.35 1.15 1.5241278 1.5287932 0.5502451 0.7647058823529411 2.1856663 1.0659087
0.35 1.4 1.4101132 1.2252471 0.5585142 0.7843137254901961 1.7469358 1.0534295
0.35 2.25 1.2234167 0.97669315 0.6122257 0.9215686274509803 1.1158117 1.0365509
0.35 1.5 1.3721166 1.1628053 0.5733977 0.803921568627451 1.6019775 1.0434262
0.35 0.75 1.781344 1.7660438 0.66743106 0.7843137254901961 2.3193424 1.0772318
0.35 1.75 1.3056434 1.0658095 0.5865451 0.8235294117647058 1.3937062 1.0287316
0.35 0.55 1.9370594 1.8562629 0.77104354 0.7843137254901961 2.3040254 1.1032506
0.35 0.85 1.7077926 1.7427454 0.60577065 0.7647058823529411 2.37225 1.0912983
0.35 1.25 1.4809475 1.4142706 0.54935557 0.7843137254901961 2.0474064 1.062958
0.35 0.1 2.2158625 1.8236694 1.0713158 0.803921568627451 2.2350447 1.3158119
0.35 0.9 1.6678206 1.7155367 0.59305173 0.7450980392156863 2.3744042 1.1045913
0.35 2.4 1.2102981 0.9710982 0.60844153 0.9215686274509803 1.0832893 1.0347986
0.35 0.7 1.808729 1.7862272 0.68355894 0.7843137254901961 2.3410537 1.0923095
0.35 0.8 1.7531134 1.7541807 0.6424836 0.7647058823529411 2.3220263 1.1032364
0.35 1.05 1.5885869 1.6539711 0.5698933 0.7647058823529411 2.2944632 1.0788951
0.35 0.25 2.1294644 1.8921171 0.9463114 0.803921568627451 2.289078 1.2768016
0.35 1.2 1.5043179 1.4464937 0.5484267 0.7647058823529411 2.0888145 1.067348
